상권코드명,유사업종점포수,평균영업개월수,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액
양재천로19길,10,143,41325272,44,56,2.1,33.2,38.7,16.6,6.1,3.2,13336023,16797237,494861,9087917,12054071,5020560,1927296,1548559
양천로14길,3,139,12617912,34.6,65.4,0.8,13,48.9,23.7,7.5,6.1,5091973,6732085,63331,1349613,4743960,3355088,1251095,1060972
양천로49길,4,121,76649923,47.6,52.4,13.3,31.4,23.2,13.5,13.2,5.4,14009835,14681627,3422212,7756477,6474264,4084412,5032194,1921904
양천로57길,2,302,51905983,50.4,49.6,3.6,37.3,28.5,16.7,9.6,4.4,24168358,22772302,1005055,14809730,14163486,8531489,5909436,2521464
양천로69길,1,52,19924276,48.7,51.3,2.5,6.5,22.7,49.4,15.9,3,9391658,10532618,217365,694317,4759270,10400011,3095967,757346
양평로17길,17,237,157111222,49.7,50.3,2.1,33.8,33.9,18.7,8.4,3.1,63820406,59578355,1894472,38826502,41830581,24945797,10762624,5138792
양평로18길,7,68,7787887,53.5,46.5,1.1,27.4,35.8,16.1,15.3,4.3,2825190,2392330,73879,1270090,1775218,798116,1009515,290704
양평로19길,13,138,116301531,48.4,51.6,2.4,35.2,34.8,18.5,7.1,2,48108361,47144494,1740822,31935836,33594951,18891242,6679626,2410381
양평로20길,8,49,18918343,41.2,58.8,1.1,35.5,38.8,16.1,6.1,2.5,7162535,8365380,113539,4507360,5971005,3018360,1344142,573509
양평로22길,9,164,39351213,39.4,60.6,0.9,38.5,37.5,14.9,6,2.2,14257265,19783926,212309,11987045,12690724,6057049,2255404,838664
양평로24길,10,143,106887076,41,59,0.6,35.2,34.9,17.4,8.3,3.7,37090751,50155388,361208,25513860,28075121,17900431,9147261,6248264
양화로19길,12,80,60180863,34.9,65.1,1.1,55.1,27.9,8.7,5.2,2,21153850,39027013,621507,32088725,17775735,5572774,3210711,911411
양화로23길,13,83,60788053,40.8,59.2,2.2,55.7,27.8,8.2,5.1,1,19694209,30907980,929891,26893063,14590196,4469212,3158690,561139
양화로7길,19,318,241865826,37.7,62.3,1.3,46.8,32.5,11.1,6.7,1.7,78868985,128663034,1559689,96017281,70107333,22500089,13797582,3550050
어울마당로1길,2,16,70121712,27.8,72.2,3,60.2,28.4,4.3,3.1,1,16478118,43521215,1318015,35900843,17790455,2769295,1558432,662295
언남11길,5,18,13383928,50.4,49.6,0.3,28.6,39.5,17.1,6.9,7.5,5168808,4703943,20642,2512243,3853527,1633307,1271672,581360
언주로108길,3,66,13894974,51.6,48.4,0,12.9,51.2,31.1,3.6,1.2,4228586,4017173,0,991623,3980754,2812649,290052,170681
언주로125길,7,184,56013268,46.8,53.2,0.2,32.1,40.8,19.3,5.7,1.9,18912013,18138182,78385,10478465,16330336,7416341,2118977,627694
언주로30길,5,238,162870641,47.3,52.7,1.2,21.3,32.2,24.9,12.3,8.1,59037257,63984054,1176811,23443974,37518106,31601877,17514214,11766331
여의대방로13길,3,153,49035258,42.7,57.3,3.8,25.1,26.6,27.4,12.6,4.4,17876366,22465224,1175016,8493357,10256656,11916310,6187908,2312345
여의대방로24가길,4,8,37403809,51.3,48.7,1.6,36.9,26.7,14.8,13.3,6.7,15323702,15439881,395466,9103645,7558966,6088485,5165923,2451101
여의대방로36길,4,109,40314183,42.2,57.8,7.3,32.7,22.7,24.8,10.2,2.3,15350521,21605857,2078639,10047006,8558851,10680362,4549175,1042346
여의대방로43가길,1,58,1651095,66.8,33.2,0,15.5,33.2,22.3,26.8,2.1,970073,567153,0,124818,477372,461314,425547,48175
여의대방로55길,6,117,71622508,46.6,53.4,1.8,52.4,22.3,13.9,8.6,1,28569319,37824888,1440313,30723132,16305461,10830007,6443450,651844
역말로9길,3,2,6074638,47.1,52.9,3.6,24.7,25.8,27.1,9.4,9.4,2152899,3349275,192029,1352174,978986,1333333,467391,1178261
역삼로78길,10,95,58856782,50,50,6.2,24,19.8,28.1,17.3,4.5,30564113,20231774,1948216,8813528,8159344,11772455,6212908,13889434
연남로5길,32,749.5,248894000,55.2,44.8,1,29.1,43,20,5.7,1.2,94895833,111264177,2304184,56636772,80605101,39913791,22047462,4652703
연대동문길,22,329,498320556,32.4,67.6,0.6,37.5,28,16.5,11.1,6.2,126501035,252796242,2144907,120875418,113099189,70085481,45992898,27099387
연무장3길,2,14,169873056,41,59,2.2,51.9,27.5,13,4.4,1.1,59437778,87696944,3061806,69673819,45009028,18274375,7715694,3400000
연무장5가길,2,39,22579349,63.2,36.8,0,31.2,36.5,17.2,10.7,4.4,10376651,6075628,0,4797302,5361767,2791070,2389023,1113116
연무장길,19,143,248116102,41.4,58.6,1.2,42.5,32.7,15.6,6.1,1.9,82211876,128936914,2688911,90890980,65236873,33016705,14210946,5104377
연서로13길,5,77,7378431,30.2,69.8,1.8,25.4,25.6,26.9,19.7,0.6,2726314,4652117,96598,1641626,2245854,1648098,1722938,23317
연서로16길,5,92,34279722,40.4,59.6,6.3,30.6,25.2,21.3,11.5,5.1,12155852,17562787,775546,5626942,6039396,4713870,11340739,1222145
연서로17길,2,138,13046103,56.4,43.6,4.5,21.1,16.5,32.8,19.2,5.9,6300603,4932771,397130,2193582,2018206,3691812,2260599,672045
연서로19길,6,188,39039355,31.2,68.8,7.8,35.3,18.5,22.5,12,3.9,9933408,26540962,2844523,14280896,6198825,7161007,4593958,1395161
연서로20길,7,147,36210186,36.3,63.7,4.3,31.2,28.7,23.5,9.1,3.2,13466233,20812224,1310013,11171217,8129519,7378934,3599896,2688879
연서로21길,8,182,47484899,32.3,67.7,6.5,32.1,19.8,24.2,13.1,4.3,12659307,31348013,2977527,15950886,8159824,9500509,5626360,1792217
연서로27길,9,59,23306948,33,67,7.1,39.5,21.1,21.4,7.1,3.8,7181233,16125715,2095105,10215611,4303503,3837965,2049843,804921
연서로28길,7,139,184911593,45.9,54.1,4.5,46.7,23,15,8.2,2.6,88216897,96694696,7623585,80729661,42176032,26637146,22022886,5722283
연서로34길,3,22.5,10071429,45.5,54.5,5,19.8,26.7,28.7,4,15.8,4512987,4915584,253247,2350649,2577922,1792208,701299,1753247
연서로3길,6,59,40132731,38.6,61.4,1,22,26.9,34.2,12.3,3.6,8114690,29724990,163556,4439063,7828232,8798472,15588612,1021746
연서로5길,5,42.5,27113662,37.1,62.9,1,19.3,31.5,33.9,12.2,2.1,8219747,16418612,277431,3991853,8570336,8227506,2881953,689282
연서로6길,3,87,7487229,40.8,59.2,0.7,29.9,24.8,22.7,14.6,7.3,2965819,4084517,28179,1640711,1580831,1718907,1209575,872133
연서로9길,4,91,17849532,37.6,62.4,0,17.5,31.4,32.3,14.9,3.8,6814390,9628155,0,2321363,4608525,6049002,2856859,606796
연세로2길,6,60,51620965,29.7,70.3,4.1,64,14.1,9,7.2,1.6,16914191,34706774,2150137,31992241,8438928,4714298,3371693,953668
연세로4길,4,136,40108223,31.5,68.5,4.6,71.2,12.8,4.6,5.9,0.9,13447909,26660314,1709784,28164658,5209961,2083656,2564414,375750
연희로11가길,13,279,159034363,42.8,57.2,0.8,33.2,32.4,17.8,11.5,4.2,58053851,78920690,651311,37256833,42910246,27223246,20090935,8841974
연희로15길,21,396.5,131968726,37.7,62.3,1.2,40.8,31.3,15.7,8,2.9,42559784,72432875,1015132,44878759,35490908,17498204,11734682,4374979
연희로25길,1,55,11163441,50,50,13,41.4,22.9,11.9,7.6,3.2,4467742,5529032,1327957,2953763,2532258,1870968,1048387,263441
연희로41가길,1,4,1477143,43.5,56.5,3.3,26.5,13.5,36.7,20,0,529286,870714,54286,410714,87857,652143,195000,0
연희로41길,1,56,6597464,45.9,54.1,0.8,21.7,27.4,33.4,15,1.7,2652281,3263762,54286,1314457,1414060,2125405,871471,136364
연희로8길,11,198,74783014,50.9,49.1,1.5,67.3,16.2,6.4,7.3,1.3,34313729,34430727,982875,44150763,12744270,4776272,5223019,867264
영등포로13길,1,35,3164805,51.1,48.9,0,20.3,38.4,21.6,16.8,2.9,1090003,1217478,0,426259,908371,545744,340710,86397
영등포로18길,4,33.5,32618630,40.6,59.4,1.4,20.3,45.7,23.3,7.1,2.2,8845167,11812500,384497,3616539,9314137,4708995,1911946,721554
영등포로25길,6,270,18230629,56,44,1.4,27.2,28.1,20.3,17.9,5.1,3751928,2537686,72464,1407337,1971623,1461918,775026,601247
영등포로27길,3,138,4586546,57.5,42.5,2.9,18.2,30.4,21.2,27.3,0,1723188,1050725,72464,376087,976812,821739,526812,0
영등포로5길,9,65,46592494,46.9,53.1,1,30.7,44.8,13.6,6.8,3.1,19693735,20739746,333414,11816032,18352564,5732072,2925717,1273683
영등포로62길,2,10,35749333,48.3,51.7,1.1,48.9,29.4,8.5,10,2.1,15465333,17568667,443333,15943333,8882000,3220000,3651333,894000
영등포로64길,1,8,3160448,45.7,54.3,8.6,16.2,11.1,54.3,7.4,2.4,1529501,1630947,152169,682813,308241,1654358,206795,156072
영등포로72길,2,22,316870,67.4,32.6,5.6,33.7,41.6,15.7,0,3.4,217254,99616,6697,116924,130522,54273,0,8454
영등포로80길,9,173,80063725,44.9,55.1,1.4,39.1,23.3,20.8,10.6,4.9,27986028,43090058,1133871,25843295,15732602,17121943,7190454,4053918
영등포로84길,4,28,70575171,45.4,54.6,1.1,49.2,20.5,13.8,11.8,3.7,28002261,36470956,850481,26241000,12935836,12958854,8709444,2777602
영신로17길,3,30,29877120,44,56,3.8,37.6,28.8,18,9.3,2.5,12726332,15372911,881614,9654774,7988559,5428122,3324793,821382
영신로19길,3,38,60861292,57.9,42.1,2.8,41.3,30.9,16,7.4,1.6,30053826,25424304,1951983,21394134,17068174,8992395,4959968,1111478
영신로57길,2,4,4690300,35.3,64.7,0,17.6,17.6,42.6,17.6,4.4,1274500,2837800,0,651500,851500,1671300,678000,260000
영중로42길,2,40,14129830,35.5,64.5,2,48.9,26.7,14.5,5.1,2.9,4321276,8467688,189696,5627889,3467730,2200631,807170,495847
오금로11길,5,122,61144123,52.7,47.3,0.9,40.3,29.6,17.3,8.8,3,27662131,24836368,556949,19231860,16289092,9965370,4323346,2131881
오금로31길,7,26.5,17665800,48.3,51.7,0,15.5,22,31.3,28.7,2.6,6998638,8707315,0,1677871,3399699,5436187,4684219,507979
오금로32길,1,8,2699498,47,53,9.4,8.5,33.9,39.8,5.2,3.3,1185900,1513598,198816,269913,731673,1254878,158127,86091
오금로35길,3,47,20510370,37.2,62.8,2,32.8,30.5,18.4,12.8,3.3,6242222,10756296,221481,3943704,5157778,3979260,2969629,726667
오금로36길,16,317,88167614,46.3,53.7,1.5,27.8,32,19.6,13.2,5.9,36921488,41643521,687041,19225420,23664290,15172626,13583746,6231884
오금로46길,16,318,55737227,47.6,52.4,3.4,19.4,23.3,28.4,17.3,8.1,22795327,27826407,1173902,8824783,11499338,15148861,9619308,4355549
오류로8길,3,180,55010116,45.6,54.4,3.8,37.1,29,19.4,7.5,3.2,23958698,27959225,1418397,18191856,15303213,10839375,4341569,1823514
오목로54길,18,195.5,53052144,44.2,55.8,2.7,30.1,18.1,28.1,15.5,5.5,22224908,25890692,1162662,12666901,7830308,14450198,9110659,2894873
오패산로13길,4,76,15016306,50.7,49.3,2.7,24.2,28.2,21.1,18.9,4.7,6370532,7334516,324527,2883380,3652824,3216837,2891875,735606
오패산로19길,1,7,7283872,36.5,63.5,1.1,35.2,30.1,21.8,7.8,4,2766092,4517780,36564,2303954,2134746,1868888,561466,378254
오패산로30길,2,34,6446426,39.2,60.8,1.1,19.8,42.9,21.7,10.4,4.2,2477125,3621385,34797,1233200,2487422,1393153,703095,246844
오패산로31길,1,11,2305161,38.1,61.9,13.9,48.3,24.1,5,8.7,0,681854,1623307,205597,1095000,572550,59207,372807,0
오패산로3길,5,89,10085180,56.5,43.5,1.8,22.7,27.4,22,21.5,4.6,3847353,3503390,104659,1433048,1921036,1861208,1575318,455474
오패산로67길,4,47,51625087,38.2,61.8,2.5,46.1,24.7,12.9,10.9,2.8,18760517,29191080,1317575,22005193,11269064,6328223,5108488,1923058
오현로31길,2,48,4928415,42.4,57.6,0,35.3,25.1,20.1,19.5,0,2066955,2861460,0,1248185,1068745,1237465,1374020,0
오현로32길,5,112,37031401,39.7,60.3,2.9,28.9,30.7,24.9,8.6,4,14857754,22173647,1054949,9642070,11360683,10134191,3172886,1666622
옥인6길,2,22,2176692,69.4,30.6,0,21.8,51.7,13.2,4.6,8.6,1071429,462406,0,248120,729323,225564,45113,285714
올림픽로32길,10,245,85473150,48.7,51.3,1.6,42.2,27.4,15.9,8.8,4,34034838,41081896,1101438,29200944,20950661,12627957,8334660,2901077
올림픽로35길,12,266,95854903,48.7,51.3,2.2,23.3,28.8,25.9,11.6,8.3,41950370,43663634,1190374,16782422,23786321,23765577,11312579,8776733
올림픽로4길,2,37,15687050,39.4,60.6,0,2.7,26.8,29.5,19.8,21.1,3309353,11971223,0,312950,3464029,2143885,1190647,8169065
올림픽로62길,3,43,7316743,47.8,52.2,1.3,53,20.6,10.7,5.8,8.7,2649218,4119561,80313,3917013,1289048,455144,348527,678733
올림픽로92길,6,82,38774273,34.8,65.2,0.9,35.6,33,19.9,8.2,2.3,15607665,21146983,266557,11613090,10410160,8551987,3867031,2045825
올림픽로98길,11,366,114287669,41.2,58.8,3.2,30,29,20.1,13,4.7,45949649,60194673,2719030,26396217,28624930,24838612,17232242,6333292
와우산로29길,29,245.5,293464321,33.6,66.4,4.6,56.1,25.5,8.2,4.6,1,89264510,184739138,11871199,155068491,68878923,22242185,12704852,3238000
와우산로29나길,17,81,138908469,31.3,68.7,9.3,60,17.3,7.9,4.7,0.7,38842963,91214422,11136142,79369206,22211193,10205383,6054318,1081144
와우산로30길,9,58,21005347,43.5,56.5,6.7,49,21.7,12.7,8.4,1.6,8929794,10164348,896359,8752304,5047777,2541431,1423631,432642
와우산로3길,11,115,61118480,24.2,75.8,7.4,63.6,16.4,6.1,5.7,0.8,16635181,44483299,3199967,39392234,11926603,3549759,2585296,464621
왕산로22길,3,44,13205058,32.6,67.4,2.6,32.4,25.2,20.3,11.8,7.7,4818003,8387055,185152,3886652,3483258,3252862,1294819,1102315
왕산로30길,2,57,14183245,43.2,56.8,0.4,39.1,21.5,23.2,12.5,3.3,5554065,7831386,70047,4240990,2722886,3666500,2066799,618230
왕산로32길,5,49,16773488,40.7,59.3,1,32,32,19.9,12.2,2.9,6411116,9463728,203751,4353784,4882852,3577647,2270940,585871
왕산로3길,5,80.5,63499397,45.4,54.6,1.3,40.6,29.2,12.4,13.4,3.2,23351956,30905084,715217,18431530,17362151,7639390,8202209,1906547
왕산로45길,3,48,2722796,0,100,0,0,0,100,0,0,0,2722796,0,0,0,2722796,0,0
왕십리로14길,8,36,77433884,37.7,62.3,1,43.6,30.5,13.4,8,3.4,24741055,37914236,568063,25282153,20617201,8038929,5708719,2440229
왕십리로26길,13,186,120875239,41.5,58.5,3.3,43.9,25,13.7,11,3.1,45837894,63078376,2766593,44166122,27573998,16288200,14437405,3683954
왕십리로30길,8,125,32047821,50.4,49.6,11.1,39.2,25.1,13.7,7.6,3.2,13678917,14515605,2239119,9928603,7638016,4402789,2845279,1140717
왕십리로33길,1,39,1321678,44.4,55.6,0,19.4,58.3,5.6,16.7,0,454545,660839,0,143357,552448,73427,346154,0
왕십리로5길,11,93,70055147,35.5,64.5,2.5,55,23.2,8.4,8.9,2,20617050,40353538,1165644,32570161,13743515,4905191,7551942,1034135
왕십리로6길,10,118,126585400,47.8,52.2,2,36.7,27.7,21.6,8.1,3.9,50002408,58789682,2017883,38398166,31072842,22965782,9525043,4812379
왕십리로8길,7,75,71175865,44.9,55.1,2.6,39.4,25.1,19.6,8.9,4.4,27342847,36528229,1512763,24586496,16813207,12121894,5970961,2865755
용답중앙11다길,2,26,10289151,52.4,47.6,1.1,34.2,36.7,17,6.6,4.5,4985389,5303762,110505,3498195,3589714,1705284,1015966,369487
용답중앙13길,7,136,50542740,45.6,54.4,1.6,37,33.1,17.2,8,3.2,18364230,27138842,606225,15176357,16129293,7654175,4419163,1517860
용답중앙길,11,309,115907861,48.8,51.2,1.1,32.3,29.1,20.5,12.1,4.8,47614528,53734367,925947,31609667,27641602,21638851,14116418,5416413
용마산로115길,11,263,121721270,48.2,51.8,1.6,36.7,31,14.9,11.5,4.2,59742239,54787838,1481551,38054479,33557127,16501879,16161956,8773085
용마산로117길,2,12,2651724,19.2,80.8,3,17.7,47.1,22,8.7,1.5,386207,2033103,103448,532414,1018621,406207,303448,55172
용마산로45길,3,5,3738054,35.5,64.5,0.5,45.8,21.1,17.8,10.5,4.4,1314050,2198772,7820,1386954,692152,666371,524615,234911
우사단로10길,9,105,46519589,42,58,1.4,64.5,28,2.5,3.3,0.3,15970777,26853809,496971,25430428,11227172,4065126,1501096,103795
우사단로2길,4,64,41408077,45,55,0.2,34,46.7,12.1,5.5,1.5,17979006,20469200,36459,11415450,19225204,4276010,2891575,603509
우이천로4라길,6,123,12604182,37.7,62.3,1,21.5,25.7,24.3,18.3,9.2,4174242,7444751,72692,2063898,2903621,2887589,2584638,1106559
원효로19길,5,210,18803119,47.6,52.4,4.6,25.2,27.9,22.8,13.5,6,7901160,7776872,486779,3640566,3942255,4072208,2329708,1206517
원효로35길,1,4,1916543,65.8,34.2,0,53.8,32,4.7,8.4,1.1,1123120,793423,0,970482,663509,155805,118911,7836
원효로41길,2,8,15830710,57.6,42.4,4.5,32.7,39.4,14.5,7.3,1.6,8299787,5513423,560000,4534649,5454342,2064972,1033078,166169
원효로53길,2,57,9311945,58.4,41.6,2.6,28.3,27.6,28.5,9.5,3.5,3466074,2363456,169725,1393256,1413400,1983523,673300,196325
원효로71길,1,16,4393204,53.3,46.7,0,17.8,11.2,15.5,28.8,26.7,2650485,1354369,0,665049,160194,398058,1514563,1266990
원효로89길,5,133,35716357,50.1,49.9,1.9,31.8,31.1,22.2,10.1,2.9,15743089,16090279,463775,9205144,9996037,8015088,3182756,970571
월계로37길,6,74,50073343,47.2,52.8,2.1,43.9,25.1,14,12.1,2.8,21707115,25159708,727103,17990451,12391431,7792048,6036248,1929543
월계로7나길,5,150,24614927,50,50,4.8,37.3,22.7,12.9,14.2,8,18101902,6513025,490763,4241135,2886230,2452196,8270437,6274166
월곡로5길,1,27,15774645,44.2,55.8,3.6,37.3,20.4,26.4,8,4.4,6959355,7921097,489677,4732065,3201290,4667097,1284516,505806
월드컵로10길,9,277,133342082,39,61,1.8,37.8,34.6,17.3,7.1,1.4,41529382,73561110,2197690,45868749,34758390,20509508,9881283,1874873
월드컵로14길,5,126,62932464,40.4,59.6,4.2,45,25.3,15.3,8.2,2,22542561,33382158,1953532,24934831,15437805,8267550,4126300,1204700
월드컵로23길,26,358,312142920,40,60,2.4,49.3,25.5,13.4,7.1,2.3,105317180,181962490,6509723,146605909,73285896,33969751,20866737,6041661
월드컵로25길,12,117,58861328,40.4,59.6,0.5,30.3,33.5,23.6,7.5,4.6,24689093,27870037,89440,16199011,18564826,10757562,4766784,2181508
월드컵로29길,14,321,70298934,39.8,60.2,2.1,36.9,25.4,19.8,12.1,3.6,29887396,34772690,867594,23782578,17171847,11854292,8198644,2785135
월드컵로31길,6,95,93474733,66.2,33.8,4.2,58.2,21.8,8.9,5.1,1.8,56781258,31526767,2002785,50666505,20410357,9116669,3836181,2275528
월드컵로32길,1,51,5363946,47.6,52.4,1,36,47.6,7.7,7.7,0,1945578,2649660,68027,1700680,2061224,370748,394558,0
월드컵로36길,6,105,102823119,46.2,53.8,0.7,28.6,32.7,24.2,10.4,3.5,40992843,49266984,514870,22827741,28659302,22608173,11813449,3836293
월드컵로3길,14,240,167232460,37.8,62.2,1.1,42.7,30.7,17.4,6.1,2,43273221,82924501,1126894,56733632,37300417,20503184,7983842,2549758
월드컵로7길,17,162,262886641,28.9,71.1,0.8,53.6,30.1,9.3,4.4,1.8,67593446,165281134,1546953,120841447,73713986,21148485,11348801,4274914
월드컵북로16길,18,312,85400531,44.8,55.2,1.2,29.5,27.8,27.6,9.4,4.4,28538482,39558325,468436,14913528,18887496,23229508,6320904,4276939
월드컵북로30길,3,145,6055458,46.1,53.9,0,14.8,24.7,35.5,19,6,2370111,3174542,0,596050,949562,2723966,942861,332215
월드컵북로48길,18,313,133853553,48.9,51.1,1.4,33.4,37.1,20.6,6.1,1.4,52068304,48206950,1081956,31548329,37528094,21591654,7111636,1413592
월드컵북로4길,10,148.5,100617290,39.9,60.1,1.9,49.4,26.9,10.6,9.1,2,33396429,56530165,1585110,45513871,22206025,9466140,8976479,2178971
월드컵북로6길,36,811,293533553,54.6,45.4,1.4,34.3,39.9,17,6,1.3,110368916,136758068,3298994,86988317,85849889,39376634,25808656,5804506
월드컵북로7길,19,462.5,150550843,41,59,1.2,39.3,34.2,17,5.8,2.5,48527952,79646063,1234446,35956868,38588482,39836481,7854689,4703053
위례성대로18길,19,425,191699386,45.6,54.4,5.2,30.6,24.4,21.4,12.7,5.8,80841502,83011146,5062631,43555953,38741270,35577460,24233586,16681753
위례성대로20길,7,59,38266431,43.3,56.7,3.3,33.4,25.1,17.7,14.4,6.2,16283802,19113811,736811,10553048,8085180,6204761,5930280,3887536
율곡로10길,9,81,23314034,43.9,56.1,1.4,29.6,36,15.8,11.2,6,7959135,11617084,265162,5306485,6330847,3427412,2127881,2118435
율곡로17길,6,109,17531537,48.7,51.3,0.4,33.1,35.6,20.7,7.5,2.7,6948269,8744230,30645,4536864,7028978,2677428,1075148,343435
율곡로19길,4,28,7648936,52.4,47.6,0,23.5,44.1,26.5,3.6,2.3,3573759,3115603,0,1445390,3146809,1667376,275177,154610
