"상권코드","기준년월코드","상권코드명","서비스업종코드.x","서비스업종코드명.x","평균영업개월수","X1년이하생존율","X1.2년생존율","X2.3년생존율","X3.5년생존율","X5년이상생존율","당월매출금액","남성매출비율","여성매출비율","연령대10매출비율","연령대20매출비율","연령대30매출비율","연령대40매출비율","연령대50매출비율","연령대60이상매출비율","남성매출금액","여성매출금액","연령대10매출금액","연령대20매출금액","연령대30매출금액","연령대40매출금액","연령대50매출금액","연령대60이상매출금액","점포수.x","총상주인구수","남성상주인구수","여성상주인구수","연령대10상주인구수","연령대20상주인구수","연령대30상주인구수","연령대40상주인구수","연령대50상주인구수","연령대60이상상주인구수","서비스업종코드.y","서비스업종코드명.y","점포수.y","유사업종점포수","총직장인구수","남성직장인구수","여성직장인구수","연령대10직장인구수","연령대20직장인구수","연령대30직장인구수","연령대40직장인구수","연령대50직장인구수","연령대60이상직장인구수","총유동인구수","남성유동인구수","여성유동인구수","연령대10유동인구수","연령대20유동인구수","연령대30유동인구수","연령대40유동인구수","연령대50유동인구수","연령대60이상유동인구수"
834,201804,"성북로14가길","CS100009","커피음료",70,100,100,100,100,100,12114935,38.7,61.3,0,15.5,39.7,28.9,11.8,4.1,4032468,7074026,0,1801299,4181818,3126623,1470779,525974,1,751,347,404,133,94,119,160,99,146,"CS100009","커피음료",1,2,33,14,19,0,4,6,10,9,4,2861,1519,1342,376,638,590,468,436,354
835,201804,"성북로15길","CS100009","커피음료",17,0,0,0,0,0,3865942,38.9,61.1,5.1,52,19.6,19.5,1.2,2.5,1430876,2435066,150812,1835494,956370,643711,88281,191274,1,372,165,207,59,52,40,81,50,90,"CS100009","커피음료",1,1,141,108,33,0,8,36,49,37,11,4704,2104,2600,276,732,999,1077,1042,578
836,201804,"성북로18길","CS100009","커피음료",31.5,0,0,0,0,0,12338312,37.3,62.7,2.4,33.8,21.8,21,15,6,3864582,7462042,129934,2951654,2547203,2198251,2344729,1154853,3,557,274,283,97,77,77,117,77,112,"CS100009","커피음료",4,4,122,46,76,0,23,22,29,31,17,2921,1258,1662,119,408,736,682,658,318
838,201804,"성북로31길","CS100009","커피음료",306,100,100,100,100,100,300200669,48.9,51.1,0.2,9.9,30.5,19,23.3,17.1,126790202,124329951,413931,21101189,75480234,45561281,59021557,49541968,4,455,219,236,52,52,47,79,86,139,"CS100009","커피음료",3,5,135,49,86,2,29,27,26,28,23,2804,1217,1587,16,328,627,725,643,465
839,201804,"성북로8길","CS100009","커피음료",4,0,0,0,0,0,9451581,37.6,62.4,3.2,27.3,27.5,19,15.2,7.8,3987938,5463643,243022,2414391,2452840,1613833,1321392,1406103,3,1263,607,656,181,202,199,223,199,259,"CS100009","커피음료",6,7,486,159,327,1,41,209,176,39,20,29367,13321,16045,2148,8457,5869,5073,4539,3282
840,201804,"성수이로7가길","CS100009","커피음료",15,100,100,0,0,0,15441173,58.6,41.4,0,35.1,41.3,15.5,6.6,1.6,5289786,3972146,0,3092777,3516401,1715325,836940,100490,1,467,257,210,34,140,111,54,64,64,"CS100009","커피음료",2,2,1687,1035,652,10,323,534,488,240,92,32248,19885,12362,1061,7944,8757,6045,5378,3063
841,201804,"성수일로1길","CS100009","커피음료",17,0,0,0,0,0,22803309,48.6,51.4,4.1,37.5,30.2,16.8,7.5,3.9,9184028,10866762,566906,6760647,5673381,4045324,1788489,1216043,3,299,146,153,56,41,67,50,35,50,"CS100009","커피음료",1,7,148,107,41,2,23,43,40,29,11,8972,4825,4146,596,1973,2225,1780,1466,933
842,201804,"성수일로4길","CS100009","커피음료",111,50,50,0,0,0,122751044,41.2,58.8,1,40.8,34.6,14.9,6.8,1.9,35191981,55261172,755023,36591743,31249679,13596891,6378891,1880930,7,1175,621,554,107,170,180,176,239,303,"CS100009","커피음료",12,16,3122,2164,958,20,661,986,801,481,173,27076,16416,10660,895,7509,7677,5001,3800,2194
843,201804,"성안로3길","CS100009","커피음료",371.3333333,100,66.67,66.67,33.33,33.33,166594067,43.9,56.1,1.3,26,34.4,24,9.5,4.8,62858412,80361733,1582336,33875400,50262337,34214410,15959296,7326376,16,3655,1794,1861,573,527,694,657,529,675,"CS100009","커피음료",19,23,4032,2539,1493,21,530,744,916,720,1101,146022,77433,68589,6837,27064,29349,30322,29789,22661
844,201804,"성암로3길","CS100009","커피음료",2,0,0,0,0,0,1099237,27.7,72.3,0,22.5,16.7,33.3,16.7,10.9,293893,702290,0,141221,118321,377863,206107,152672,1,902,449,453,114,153,158,145,129,203,"CS100009","커피음료",2,3,44,34,10,0,4,4,9,13,14,13296,6895,6401,1278,2747,2982,2786,2225,1278
845,201804,"성지3길","CS100009","커피음료",62.5,0,0,0,0,0,17564096,40.6,59.4,2.7,48.5,25.9,11.6,10.7,0.6,5721928,8220927,343284,5874026,4482042,1530206,1545387,167910,3,1322,625,697,125,243,295,185,178,296,"CS100009","커피음료",7,7,323,183,140,0,45,95,99,59,25,53213,28103,25110,1912,19725,14703,7365,6069,3439
846,201804,"성지길","CS100009","커피음료",116.5,50,50,50,50,25,205736564,43.2,56.8,2.6,49.4,27.3,10.3,7.5,2.9,81277792,101572401,4325410,83823313,50640422,21774121,15594853,6692072,9,1508,725,783,156,241,332,223,224,332,"CS100009","커피음료",13,13,988,531,457,1,142,254,278,195,118,82132,40731,41401,2907,27477,22284,12480,9914,7071
847,201804,"세검정로1길","CS100009","커피음료",52.5,100,100,100,66.67,66.67,35413597,38.7,61.3,1,15.9,24.9,36.6,15.6,6,12663730,19859064,274957,5113788,7564260,11735636,5618732,2215422,5,1193,565,628,191,143,139,193,194,333,"CS100009","커피음료",10,14,256,78,178,0,31,50,81,39,55,24540,11415,13125,1747,3461,4616,5277,4734,4704
848,201804,"세검정로3길","CS100009","커피음료",154,100,100,100,100,100,45672842,27.2,72.8,4.6,53.8,14.6,15.1,9.3,2.6,14757462,30915380,1541757,19390925,7118797,8714624,6736982,2169757,4,1226,614,612,148,180,139,187,216,356,"CS100009","커피음료",4,5,255,180,75,0,16,19,52,38,130,105088,51700,53388,9257,17973,15233,20955,21063,20606
853,201804,"세무서7길","CS100009","커피음료",5,0,0,0,0,0,665000,41.9,58.1,0,54.8,8.6,14,15.1,7.5,284103,380897,0,329572,32094,155000,88334,60000,1,553,244,309,61,70,74,90,77,181,"CS100009","커피음료",1,2,76,32,44,0,13,10,26,17,10,12441,6125,6316,909,2073,1922,2469,2565,2503
854,201804,"세무서길","CS100009","커피음료",182,100,0,0,0,0,20603595,45.3,54.7,1.3,21.5,32.4,24,16.7,4.1,9198932,11404663,109763,3541823,6174523,5358958,4444009,974519,4,2695,1277,1418,363,386,317,414,437,778,"CS100009","커피음료",2,4,264,92,172,1,28,56,87,59,33,107341,51732,55609,6619,19465,17796,21086,21274,21102
855,201804,"세종대로2가길","CS100009","커피음료",106,0,0,0,0,0,36769080,58.6,41.4,0.5,23,37.1,24.4,13.2,1.8,14136438,10554427,163529,5089772,9093587,6299993,3534151,509832,3,87,58,29,2,5,7,16,20,37,"CS100009","커피음료",2,3,1908,1049,859,15,309,633,439,259,253,101653,55184,46469,550,20942,30980,25676,15799,7706
856,201804,"소공로3길","CS100009","커피음료",85,0,0,0,0,0,45886183,40.2,59.8,0.8,43.2,28.6,15.5,9.5,2.4,12110258,23079315,238885,15680466,9716623,5095898,3241909,1215794,3,536,261,275,61,66,73,96,77,163,"CS100009","커피음료",3,4,347,182,165,1,43,54,70,106,73,24426,11939,12487,1359,4304,5649,5117,4486,3511
857,201804,"소공로6길","CS100009","커피음료",4,0,0,0,0,0,7072000,54.2,45.8,0,27.7,43.4,18.1,10.8,0,3226000,2795000,0,1650000,2489000,1212000,670000,0,1,89,40,49,16,7,15,10,16,25,"CS100009","커피음료",1,1,111,65,46,1,27,29,20,16,18,5079,2616,2463,198,1160,1409,1000,784,529
858,201804,"소월로20길","CS100009","커피음료",103,100,100,100,100,100,58754464,38.4,61.6,1.6,43.6,37.2,11.3,5.2,1.2,18856481,34580106,817204,23154458,19917843,5960699,2938925,647458,7,1296,652,644,143,181,208,197,218,349,"CS100009","커피음료",13,19,28,13,15,0,2,7,6,6,7,41378,20408,20969,2293,10891,10371,6521,6107,5195
859,201804,"소월로2길","CS100009","커피음료",284,50,50,50,50,50,353943349,41.2,58.8,0.8,34.1,37.5,19.3,6.2,2.1,106230892,161977071,2191004,88453228,99710591,52017714,18958931,6876497,16,375,196,179,42,50,67,55,71,90,"CS100009","커피음료",15,28,12932,6240,6692,342,6380,2721,2486,851,152,17771,9560,8211,98,3941,5409,4080,2655,1588
860,201804,"소월로38가길","CS100009","커피음료",36,0,0,0,0,0,7498660,44.1,55.9,2.1,60.3,22,7.7,6.5,1.4,2816490,4682170,116181,4322642,1819969,826413,332604,80851,2,945,398,547,49,76,124,154,177,365,"CS100009","커피음료",2,2,7,2,5,0,1,0,5,1,0,2973,1368,1605,0,935,1001,493,298,246
861,201804,"솔매로17길","CS100009","커피음료",12,0,0,0,0,0,10432432,45,55,13.2,53.3,12.8,15.7,4.1,0.8,4031442,6400990,1488998,5193541,1342554,1783774,517748,105817,1,1157,607,550,198,153,177,194,189,246,"CS100009","커피음료",1,1,20,4,16,0,4,8,2,1,5,15342,7933,7409,563,3514,3292,3174,2587,2211
865,201804,"솔매로36길","CS100009","커피음료",40,0,0,0,0,0,4979938,41.9,58.1,0.7,38.8,26.7,13.3,15.5,4.9,1954216,3025722,25945,1865164,1234580,637196,985141,231912,2,2386,1145,1241,278,351,353,392,417,595,"CS100009","커피음료",3,4,56,25,31,0,7,12,22,11,4,26412,14162,12250,1407,6993,4068,4789,5782,3373
866,201804,"솔매로43길","CS100009","커피음료",7,0,0,0,0,0,10753027,34.4,65.6,0.9,22.6,33.2,24.2,10.9,8.2,3846640,6906387,94747,2114493,3413745,2902935,1133331,1093776,3,3470,1669,1801,420,524,508,552,607,859,"CS100009","커피음료",4,4,57,25,32,0,6,4,22,18,7,66213,32379,33834,3228,14442,11148,10955,14003,12437
867,201804,"솔매로44길","CS100009","커피음료",116.5,100,50,0,0,0,44954893,43.3,56.7,2.8,33.1,24.6,17.4,16.2,5.9,21173316,20268038,593727,11173531,8654355,8615699,9614458,2789586,6,4543,2181,2362,564,653,714,768,736,1108,"CS100009","커피음료",7,10,416,166,250,1,78,108,103,75,51,105282,48660,56622,6983,23545,19302,18558,21275,15620
868,201804,"솔매로46길","CS100009","커피음료",194.5,100,66.67,33.33,33.33,33.33,59985158,42,58,2.5,31.9,28.6,18,13.4,5.7,27785453,28940963,840355,15023020,12909134,11985363,11600947,4367597,8,3710,1847,1863,453,486,548,587,650,986,"CS100009","커피음료",7,12,349,158,191,1,54,91,84,70,49,102991,48798,54193,7282,22134,18669,17918,21026,15961
869,201804,"솔매로50길","CS100009","커피음료",210,50,50,50,0,0,39262299,38,62,3.6,28.5,25.8,21.3,18.2,2.6,13767175,25495124,1186378,11916892,9666440,8600514,6799154,1092921,8,2010,969,1041,273,314,304,299,357,463,"CS100009","커피음료",8,10,617,244,373,3,99,156,187,114,58,184532,77736,106796,15332,38108,37486,33462,34219,25925
871,201804,"솔샘로18길","CS100009","커피음료",55,0,0,0,0,0,36752745,42.8,57.2,2.8,32.7,27.6,20.8,11,5.1,14443268,19807718,762337,10151129,9777828,7272876,4060980,2225840,4,1197,588,609,163,179,169,171,188,327,"CS100009","커피음료",3,6,211,161,50,0,10,18,37,93,53,37360,20238,17122,4062,10170,6020,6067,5578,5463
872,201804,"솔샘로1길","CS100009","커피음료",103,0,0,0,0,0,41801289,48.5,51.5,6,60.4,11.2,10.8,8.6,3,20051824,21749465,2270114,23697050,5543282,5035100,3691966,1563777,2,514,276,238,36,112,40,83,83,160,"CS100009","커피음료",1,1,73,46,27,0,21,25,15,7,5,1852,1181,671,66,1068,116,119,196,287
875,201804,"솔샘로47길","CS100009","커피음료",117,0,0,0,0,0,21235429,44.1,55.9,6.7,36.1,23.1,20.4,10.7,3,10009644,11225785,1111633,6582711,4821005,5016420,2891689,811971,2,1016,490,526,115,153,103,152,205,288,"CS100009","커피음료",1,2,22,10,12,0,3,4,6,3,6,59953,29796,30156,5325,10508,9265,11139,11815,11899
876,201804,"솔샘로48길","CS100009","커피음료",37,0,0,0,0,0,14287553,48.5,51.5,5.5,28.5,26.1,29.3,9.3,1.3,7275214,7012339,542108,3973436,3994312,4417434,1218648,141615,2,206,96,110,22,23,13,42,34,72,"CS100009","커피음료",1,2,27,11,16,0,7,4,10,5,1,71615,36132,35483,6623,12784,11307,13342,13640,13919
877,201804,"솔샘로4길","CS100009","커피음료",20,0,0,0,0,0,13509856,54.4,45.6,0.5,65.7,11.8,8.7,9.9,3.4,8033936,5475920,37933,9208087,1576172,908388,1289030,490246,2,1300,640,660,176,206,196,170,196,356,"CS100009","커피음료",2,2,29,16,13,0,5,4,11,6,3,20965,12002,8963,2480,7536,2849,2599,2764,2737
878,201804,"솔샘로64길","CS100009","커피음료",15,0,0,0,0,0,4989947,31.4,68.6,3.7,55.6,17.6,15.9,6.2,1.1,1443909,3546038,235862,2764762,1059485,638091,250007,41740,2,1015,521,494,107,151,129,155,192,281,"CS100009","커피음료",4,5,37,19,18,0,5,2,12,10,8,38953,19648,19305,3856,6196,6552,6974,8154,7220
880,201804,"솔샘로65길","CS100009","커피음료",63,100,100,100,100,50,13357780,51.6,48.4,1,26,30.5,16.6,14.9,10.9,5122631,5578092,45708,2175535,3531902,2496062,1284288,1167231,3,7159,3563,3596,934,1039,1052,1098,1320,1716,"CS100009","커피음료",4,5,534,315,219,0,41,90,107,173,123,146565,68940,77626,10672,26756,27079,26008,31145,24906
881,201804,"솔샘로67길","CS100009","커피음료",49,0,0,0,0,0,7540368,50.8,49.2,0,23,36.1,13.8,13.3,13.8,3150166,3148507,0,1048908,2230431,1211803,778178,1029354,2,1406,732,674,139,198,219,211,266,373,"CS100009","커피음료",4,6,507,258,249,0,42,102,151,129,83,86605,42830,43776,5286,16689,16553,16190,17994,13893
882,201804,"솔샘로68길","CS100009","커피음료",52,50,0,0,0,0,31453307,36,64,5.7,38.7,20.4,19,13.1,3.2,10356105,19361926,1254913,10069124,6329863,6221855,4512800,1329477,5,419,206,213,34,63,50,57,86,129,"CS100009","커피음료",6,10,128,48,80,1,24,20,35,31,17,36992,18154,18838,2859,6607,6824,6859,7604,6238
884,201804,"송월길","CS100009","커피음료",253,0,0,0,0,0,142818256,41.3,58.7,0.3,19.9,26.6,28,16.4,8.8,52571710,74263936,209311,24780400,32437624,35148920,21846509,12412884,11,3859,1810,2049,772,474,699,702,570,642,"CS100009","커피음료",11,21,3248,945,2303,2,1112,1095,596,323,120,159598,76436,83161,12262,30288,31338,31381,28078,26250
885,201804,"송파대로38길","CS100009","커피음료",220,0,0,0,0,0,55336338,34.4,65.6,18.2,29.7,19.5,23.1,7.7,1.6,20129331,31772153,7853402,14441857,11000843,12512952,4732461,1359971,7,749,358,391,115,112,154,118,109,141,"CS100009","커피음료",2,5,441,255,186,0,71,104,83,140,43,34186,15182,19005,5388,7482,6755,4715,5555,4291
887,201804,"수색로14길","CS100009","커피음료",53,100,100,100,100,100,14330626,43.6,56.4,2,30.7,27,19.8,15.9,4.6,5740495,6557072,220816,3288385,3394100,2473500,2248775,671993,1,466,246,220,41,63,49,62,99,152,"CS100009","커피음료",1,2,85,35,50,0,8,18,23,21,15,3457,2414,1043,15,703,428,719,925,666
889,201804,"수색로2길","CS100009","커피음료",82,0,0,0,0,0,90940705,39.5,60.5,4.8,30.9,24.7,19.4,13.2,7.1,33284451,49858512,3062093,22525188,20446189,18031668,12969780,6108046,7,9032,4357,4675,2115,1050,1444,1708,1223,1492,"CS100009","커피음료",4,7,422,109,313,0,78,104,120,69,51,47192,22466,24726,2604,9661,8941,8177,9375,8434
893,201804,"수유로23길","CS100009","커피음료",171,50,50,50,50,50,13099964,35.2,64.8,2.5,39.7,29.8,10.4,14.8,2.8,5157186,7942778,327222,4904998,3823982,1589602,2071174,382986,7,9702,4819,4883,1190,1472,1600,1497,1663,2280,"CS100009","커피음료",7,9,374,110,264,0,48,63,90,125,48,114407,56039,58368,3609,36180,20661,16222,19061,18674
894,201804,"수유로4길","CS100009","커피음료",84,100,100,100,100,100,33340286,44.3,55.7,1.7,36.2,26.5,20.2,12.6,2.9,14045065,17025676,377344,9940274,7911882,6807007,4855767,1178469,4,2797,1383,1414,314,520,505,429,431,598,"CS100009","커피음료",6,9,531,365,166,2,70,89,115,126,129,100619,50680,49939,5143,28551,14607,17191,19122,16005
895,201804,"숭문16길","CS100009","커피음료",81,0,0,0,0,0,931305,53.9,46.1,0,50,29.4,13.9,2.2,4.4,500244,431061,0,371194,270789,239133,11582,38607,1,839,423,416,75,191,95,141,143,194,"CS100009","커피음료",1,1,19,10,9,0,2,3,4,7,3,29516,13020,16496,1538,12007,4569,3383,5568,2451
896,201804,"숭문길","CS100009","커피음료",198,100,100,100,100,100,36261831,39.1,60.9,3.1,31,15.1,23,24,3.8,11795141,17607935,716265,9053352,4619692,6893698,7118645,1001424,7,2555,1235,1320,298,394,375,400,410,678,"CS100009","커피음료",10,13,1465,876,589,6,108,222,260,513,356,96396,45327,51069,7739,33261,15437,15482,14349,10129
897,201804,"숭인동길","CS100009","커피음료",73,0,0,0,0,0,29647516,40.3,59.7,1.1,30.4,26.8,22.9,12.3,6.4,11357779,14488455,215558,6638488,6298413,7333913,3612684,1747180,2,1091,545,546,134,139,143,181,171,323,"CS100009","커피음료",2,5,206,84,122,0,20,26,38,69,53,33499,17813,15687,1889,6892,6204,5860,7308,5346
899,201804,"승방길","CS100009","커피음료",12,0,0,0,0,0,287421,34.2,65.8,0,0,0,15.8,34.2,50,77358,210063,0,0,0,25786,51572,210063,1,2271,1094,1177,179,642,612,235,288,315,"CS100009","커피음료",2,2,578,457,121,5,48,105,203,115,102,35358,17516,17841,696,10420,7892,5194,5493,5664
900,201804,"시흥대로102길","CS100009","커피음료",32,0,0,0,0,0,2570824,39.7,60.3,0.8,44.4,40.3,6.6,7,0.8,818600,1512641,18797,1006100,943135,157566,175568,30075,2,1120,596,524,114,182,220,137,223,244,"CS100009","커피음료",2,2,236,141,95,0,26,46,54,63,47,17483,10803,6680,113,2741,3288,3493,4795,3051
901,201804,"시흥대로120길","CS100009","커피음료",47,0,0,0,0,0,10040590,33.3,66.7,0.9,43.4,19.9,21,11.7,3.1,3157804,6209323,52879,3542628,1747526,2176380,1368625,479091,2,1953,970,983,227,282,254,313,395,482,"CS100009","커피음료",1,3,125,57,68,0,13,24,48,31,9,18449,9698,8750,121,4313,3858,3535,3828,2793
902,201804,"시흥대로122길","CS100009","커피음료",23,0,0,0,0,0,17272363,50.7,49.3,4,40.9,34,14.1,6,0.9,8164000,7643396,535110,6015506,5594715,2444901,1116385,100780,1,444,233,211,55,61,52,78,100,98,"CS100009","커피음료",0,1,386,291,95,0,63,79,119,71,54,10144,5815,4329,87,2466,2398,2144,1866,1182
903,201804,"시흥대로128길","CS100009","커피음료",23,0,0,0,0,0,17272363,50.7,49.3,4,40.9,34,14.1,6,0.9,8164000,7643396,535110,6015506,5594715,2444901,1116385,100780,1,258,135,123,26,27,60,43,43,59,"CS100009","커피음료",0,1,395,308,87,0,63,76,113,83,60,9773,5449,4325,109,2245,2228,1964,1905,1322
905,201804,"시흥대로136길","CS100009","커피음료",58,0,0,0,0,0,14335570,96.4,3.6,0,0,3.6,31.8,53.8,10.8,13931751,403819,0,0,296134,6023631,7073561,942244,1,898,464,434,116,109,133,143,154,243,"CS100009","커피음료",1,1,36,16,20,0,2,2,11,18,3,40613,21117,19496,126,7945,8323,7791,9188,7241
906,201804,"시흥대로138길","CS100009","커피음료",75,0,0,0,0,0,7642945,40.3,59.7,2.4,30.1,30.4,19.2,13.6,4.2,3049299,3759244,69504,1746434,2268068,1418724,1061240,244575,2,404,212,192,48,39,67,54,86,110,"CS100009","커피음료",2,2,204,154,50,0,55,46,33,57,13,36848,19960,16889,348,7862,8118,6867,8391,5262
907,201804,"시흥대로141길","CS100009","커피음료",59,0,0,0,0,0,18520560,44.7,55.3,0,30.6,20.9,22.6,18,7.7,7400398,8053361,0,3615035,2147137,4181525,4726459,783603,3,1138,625,513,89,231,197,168,225,228,"CS100009","커피음료",4,4,243,134,109,0,22,35,84,59,43,27969,17104,10865,125,7550,7237,4710,5004,3344
909,201804,"시흥대로149길","CS100009","커피음료",25,0,0,0,0,0,3293023,58.5,41.5,0,19.7,37.4,14.8,19.7,8.5,1551628,1194884,0,558140,1040000,432558,522791,193023,1,790,450,340,68,137,158,104,169,154,"CS100009","커피음료",3,4,113,46,67,0,6,14,47,33,13,11489,6937,4552,11,3317,2994,1459,2218,1490
910,201804,"시흥대로150길","CS100009","커피음료",35,0,0,0,0,0,18140057,39.6,60.4,2,34.8,32.7,19.7,7.3,3.6,5929548,9895432,262215,5790645,4442187,3403135,1285710,641090,2,2612,1338,1274,338,365,318,423,540,628,"CS100009","커피음료",1,3,248,108,140,10,44,64,55,46,29,25833,13609,12223,253,3425,4352,6296,6520,4986
911,201804,"시흥대로151길","CS100009","커피음료",71,0,0,0,0,0,9879980,55.6,44.4,2.4,38.7,23.5,16,14.3,5.1,4037135,3720246,170290,2953068,1648696,1367341,1272791,345197,2,2222,1176,1046,188,426,430,308,429,441,"CS100009","커피음료",3,3,406,272,134,0,22,79,161,105,39,31808,19244,12564,203,9499,8460,4784,5435,3426
912,201804,"시흥대로152길","CS100009","커피음료",35,0,0,0,0,0,18140057,39.6,60.4,2,34.8,32.7,19.7,7.3,3.6,5929548,9895432,262215,5790645,4442187,3403135,1285710,641090,2,1726,854,872,227,270,302,269,278,380,"CS100009","커피음료",1,3,563,320,243,11,68,102,136,135,111,13859,8063,5797,29,2899,3248,2867,2702,2114
913,201804,"시흥대로153길","CS100009","커피음료",153,0,0,0,0,0,13921462,49.1,50.9,0.2,31.3,29.6,16.9,19.6,2.4,6155481,6568926,39256,3050791,4231085,2716209,2295003,392063,3,2763,1589,1174,151,680,769,388,375,400,"CS100009","커피음료",3,3,682,435,247,3,75,151,217,166,70,82082,46596,35486,898,23442,21150,13324,13854,9413
914,201804,"시흥대로160길","CS100009","커피음료",24,0,0,0,0,0,9070537,58,42,1,29.3,18.1,32.9,16.1,2.5,5341005,3208985,81071,3326625,2114306,1851934,880183,295871,2,599,329,270,51,159,141,85,70,93,"CS100009","커피음료",4,6,5,3,2,0,0,1,1,0,3,30117,16806,13310,453,9050,8215,4811,4544,3044
916,201804,"시흥대로28길","CS100009","커피음료",32,0,0,0,0,0,41705714,40.9,59.1,2.8,26.7,36.3,21.8,9,3.5,14809254,19722197,870626,7778299,12594969,8098624,3748146,1440789,2,5233,2606,2627,846,697,752,836,871,1231,"CS100009","커피음료",0,1,474,307,167,1,27,56,118,129,143,19046,11693,7354,2075,2016,4158,3898,4350,2550
918,201804,"시흥대로40마길","CS100009","커피음료",68,0,0,0,0,0,16871238,35.5,64.5,11.7,30.4,23.2,21.7,11.3,1.8,5983111,10888127,1605886,4446111,4383067,3694852,2273249,468073,3,6146,3100,3046,816,838,739,984,1194,1575,"CS100009","커피음료",4,6,155,61,94,0,22,31,49,38,15,59341,30257,29085,6670,10322,10105,11068,11731,9445
919,201804,"시흥대로47길","CS100009","커피음료",432,100,100,100,100,100,4155864,37.5,62.5,2.8,17.4,22.2,30.4,16.5,10.6,1322574,2487784,107262,393239,899260,884125,1090863,435610,2,1877,956,921,345,288,356,285,304,299,"CS100009","커피음료",3,4,323,187,136,0,33,55,103,95,37,31853,16727,15126,3629,5976,6382,5763,5801,4302
920,201804,"시흥대로50길","CS100009","커피음료",115,0,0,0,0,0,4601990,100,0,0,0,0,60,0,40,4601990,0,0,0,0,3980099,0,621891,1,763,371,392,98,125,114,128,128,170,"CS100009","커피음료",1,1,31,13,18,0,2,7,11,7,4,10096,5124,4972,983,2452,1788,1652,2031,1189
923,201804,"시흥대로68길","CS100009","커피음료",11,0,0,0,0,0,38686814,47.4,52.6,5.8,40.8,25.4,15.7,9.4,2.8,16416309,18141112,1608832,13374532,9281864,5586624,3621550,1084019,2,2215,1078,1137,270,346,317,320,406,556,"CS100009","커피음료",2,4,441,130,311,1,114,93,110,96,27,97365,51898,45467,4809,19529,17918,17351,21156,16602
924,201804,"시흥대로71길","CS100009","커피음료",36,0,0,0,0,0,37548216,44,56,3.3,30.8,34.2,18.3,10.1,3.3,15842050,21706166,1089539,10757877,13763190,6784671,4041054,1111885,3,110,54,56,5,16,15,17,18,39,"CS100009","커피음료",4,9,170,97,73,0,30,38,47,30,25,35930,19313,16617,1786,7536,6601,6287,7740,5980
925,201804,"시흥대로72길","CS100009","커피음료",39,100,0,0,0,0,5814953,42,58,2.9,40.6,13,16,21.7,5.7,2267290,2776636,113084,1576636,664486,862617,1447664,379439,1,3670,1839,1831,500,539,502,550,692,887,"CS100009","커피음료",1,1,683,163,520,0,19,27,61,127,449,39216,20276,18940,1477,6592,7186,7800,8923,7238
