profit,livingPeople,numberStore,workingPeople,movingPeople,rent,gu,region
739286,7253,2,313,105406,70.91666667,관악구,기타지역
3007506.5,1769,1,120,39031,70.91666667,관악구,기타지역
5168719,5461,3,166,126933,70.91666667,관악구,기타지역
5840594,571,2,39,22823,70.91666667,관악구,기타지역
21025600,171,1,66,13204,70.91666667,관악구,기타지역
13142814.5,3084,3,42,36728,70.91666667,관악구,기타지역
12316924,1198,8,204,73944,70.91666667,관악구,기타지역
8469427,6325,17,145,159381,70.91666667,관악구,기타지역
11354398.8,1006,6,363,70146,70.91666667,관악구,기타지역
10402836.33,3084,3,42,38257,70.91666667,관악구,기타지역
10853508,1486,1,95,31527,70.91666667,관악구,기타지역
4420313,402,1,108,17178,70.91666667,관악구,기타지역
5857526.333,3714,3,86,95642,70.91666667,관악구,기타지역
6450461.143,7013,9,244,134653,70.91666667,관악구,기타지역
7090703.75,1052,3,80,25595,70.91666667,관악구,기타지역
6099684.333,1446,2,134,50074,70.91666667,관악구,기타지역
7283399,2893,12,70,140820,70.91666667,관악구,기타지역
3762187.25,254,6,74,24577,70.91666667,관악구,기타지역
7685471.6,4677,8,695,74918,70.91666667,관악구,기타지역
7169704.25,1052,4,80,22417,70.91666667,관악구,기타지역
4324138,2692,1,44,15553,70.91666667,관악구,기타지역
1081532,2433,3,71,41507,70.91666667,관악구,기타지역
6794832,3334,1,22,103687,70.91666667,관악구,기타지역
4215800.2,3538,8,519,92479,70.91666667,관악구,기타지역
3137143,776,2,68,49359,70.91666667,관악구,기타지역
481982,2433,2,71,53382,70.91666667,관악구,기타지역
18059358,758,2,130,23918,70.91666667,관악구,기타지역
15696177.67,2100,6,384,90434,70.91666667,관악구,기타지역
7265657.5,2073,7,271,20707,70.91666667,관악구,기타지역
9965890.857,7484,13,1031,189183,70.91666667,관악구,기타지역
5168719,5461,3,166,126933,70.91666667,관악구,기타지역
7018260.333,1397,3,130,24992,70.91666667,관악구,기타지역
4871359.333,3194,3,231,52143,70.91666667,관악구,기타지역
9157304,2620,7,189,81374,70.91666667,관악구,기타지역
2559773,3457,4,55,66533,70.91666667,관악구,기타지역
5879240,7013,15,244,125565,70.91666667,관악구,기타지역
6798478,5461,4,166,131993,70.91666667,관악구,기타지역
9919227.2,1198,7,204,79375,70.91666667,관악구,기타지역
11826723,1873,2,40,26166,70.91666667,관악구,기타지역
13354437.3,1494,10,87,124943,70.91666667,관악구,기타지역
8003460.25,1048,5,81,44165,70.91666667,관악구,기타지역
4609894.333,1769,3,121,16725,70.91666667,관악구,기타지역
2011190.5,1604,4,175,59339,70.91666667,관악구,기타지역
33777255,3281,1,339,35647,70.91666667,관악구,기타지역
10635793,839,3,216,24382,70.91666667,관악구,기타지역
5343165,1914,1,22,25832,70.91666667,관악구,기타지역
1938905.5,1769,1,120,38222,70.91666667,관악구,기타지역
5656422.167,1048,8,81,52667,70.91666667,관악구,기타지역
12571938,3441,2,637,51646,70.91666667,관악구,기타지역
1526648,1819,2,138,19952,70.91666667,관악구,기타지역
2075893,2328,1,27,25551,70.91666667,관악구,기타지역
5562089.5,1564,4,49,49668,70.91666667,관악구,기타지역
287421,2271,2,578,35358,70.91666667,관악구,기타지역
6246736,3451,3,45,47737,70.91666667,관악구,기타지역
9599705,4677,5,695,51675,70.91666667,관악구,기타지역
7118937.75,2390,5,50,15215,70.91666667,관악구,기타지역
8578512,1785,20,64,143232,70.91666667,관악구,기타지역
5295047.875,3075,8,478,117529,70.91666667,관악구,기타지역
9691148.167,1006,9,363,119228,70.91666667,관악구,기타지역
10713308.5,2566,1,894,101123,70.91666667,관악구,기타지역
5854452.667,3714,3,86,94928,70.91666667,관악구,기타지역
5530935.5,1780,5,130,102543,70.91666667,관악구,기타지역
6105603.375,3353,13,132,53969,70.91666667,관악구,기타지역
6487413,1517,1,182,48662,70.91666667,관악구,기타지역
633776.5,2412,2,490,73792,70.91666667,관악구,기타지역
2722267,1168,1,26,17147,70.91666667,관악구,기타지역
6857923.5,2390,4,50,14838,70.91666667,관악구,기타지역
33190752,3281,2,339,32986,70.91666667,관악구,기타지역
5596442,3425,7,379,90880,70.91666667,관악구,기타지역
8639016.5,1465,5,73,25304,70.91666667,관악구,기타지역
6266798,1323,2,57,51616,70.91666667,관악구,기타지역
5984970.75,1564,5,49,49974,70.91666667,관악구,기타지역
1587471,854,2,114,39379,70.91666667,관악구,기타지역
3005714,776,3,68,49115,70.91666667,관악구,기타지역
2490662,3199,2,118,27389,70.91666667,관악구,기타지역
7719410.333,4307,2,750,124679,70.91666667,관악구,기타지역
11308186,4152,14,225,170188,70.91666667,관악구,기타지역
13809610.25,1623,8,144,71228,70.91666667,관악구,기타지역
6598619,570,8,167,19303,70.91666667,관악구,기타지역
11186219.5,3832,14,379,112554,70.91666667,관악구,기타지역
13641892,873,1,83,43797,70.91666667,관악구,기타지역
9574565.857,1962,7,54,118354,70.91666667,관악구,기타지역
7290476,1397,4,130,23981,70.91666667,관악구,기타지역
12958130.5,593,4,36,18403,70.91666667,관악구,기타지역
1531250,2328,1,27,26942,70.91666667,관악구,기타지역
6107236,1780,4,130,163089,70.91666667,관악구,기타지역
3696125.25,931,5,193,40944,70.91666667,관악구,기타지역
1938905.5,2028,1,205,54627,70.91666667,관악구,기타지역
7573596.625,2893,9,70,142490,70.91666667,관악구,기타지역
3886360.2,3538,12,519,77376,70.91666667,관악구,기타지역
9929812,593,4,36,19010,70.91666667,관악구,기타지역
23525250,1631,1,6827,28376,70.91666667,관악구,기타지역
1853359,1604,3,175,57633,70.91666667,관악구,기타지역
6159838.25,4307,5,750,116357,70.91666667,관악구,기타지역
10222947.14,2620,10,189,65030,70.91666667,관악구,기타지역
12765172.9,1494,12,87,115306,70.91666667,관악구,기타지역
5126009,5748,8,460,74517,70.91666667,관악구,기타지역
4521742.6,2656,5,199,110751,70.91666667,관악구,기타지역
4586850,3646,9,371,93836,70.91666667,관악구,기타지역
4548220,1082,2,258,39304,70.91666667,관악구,기타지역
6808941.5,2896,2,40,11272,70.91666667,관악구,기타지역
635862,744,2,61,18957,70.91666667,관악구,기타지역
6407844,3425,6,379,94014,70.91666667,관악구,기타지역
6242017,2072,1,17,19964,70.91666667,관악구,기타지역
4298780.5,1416,3,61,32571,70.91666667,관악구,기타지역
7394511,1323,2,57,54519,70.91666667,관악구,기타지역
331664,1819,1,138,20859,70.91666667,관악구,기타지역
10308120,2566,2,894,109261,70.91666667,관악구,기타지역
5632432.5,873,4,83,48504,70.91666667,관악구,기타지역
6336180,347,7,1787,12876,39.16666667,광진구,기타지역
1419308.5,1684,4,367,29101,39.16666667,광진구,기타지역
8954049.727,5326,16,1501,231435,39.16666667,광진구,기타지역
3423476,1835,4,90,26062,39.16666667,광진구,기타지역
6346030,1347,6,377,25329,39.16666667,광진구,기타지역
5741039.2,2461,9,95,26694,39.16666667,광진구,기타지역
21130333,392,1,141,1610,39.16666667,광진구,기타지역
5728545.333,2219,11,699,129147,39.16666667,광진구,기타지역
6141971.333,3837,8,469,166639,39.16666667,광진구,기타지역
2422581,1684,6,367,31198,39.16666667,광진구,기타지역
4870940.5,2219,9,699,280591,39.16666667,광진구,기타지역
3383231.5,1550,3,75,26071,39.16666667,광진구,기타지역
5500999,1347,10,377,25417,39.16666667,광진구,기타지역
6443896,553,4,96,60727,39.16666667,광진구,기타지역
4103558,438,2,57,12443,39.16666667,광진구,기타지역
2849085.5,1550,2,75,30951,39.16666667,광진구,기타지역
6106069.8,2461,12,95,26982,39.16666667,광진구,기타지역
5629505,3837,6,469,188996,39.16666667,광진구,기타지역
6655367,347,6,1787,13326,39.16666667,광진구,기타지역
11330634,2328,4,162,21133,39.16666667,광진구,기타지역
6545561,553,3,96,74368,39.16666667,광진구,기타지역
15095237.5,181,2,28,37485,39.16666667,광진구,기타지역
8467246.364,5326,13,1501,244835,39.16666667,광진구,기타지역
11820070.5,2328,4,162,18091,39.16666667,광진구,기타지역
16953251.5,181,3,28,33337,39.16666667,광진구,기타지역
4032697,438,2,57,24538,39.16666667,광진구,기타지역
11974048.5,392,3,141,1463,39.16666667,광진구,기타지역
11330634,2328,4,162,21133,39.16666667,광진구,기타지역
879873,1835,2,90,27244,39.16666667,광진구,기타지역
11820070.5,2328,4,162,18091,39.16666667,광진구,기타지역
12606931,1537,3,243,50208,46.13333333,구로구,기타지역
18735467,640,4,1065,33526,46.13333333,구로구,기타지역
5469640.333,3474,4,225,40264,46.13333333,구로구,기타지역
12648139.86,641,10,624,112555,46.13333333,구로구,기타지역
7940421,1392,4,218,12577,46.13333333,구로구,기타지역
103333,2075,1,495,15977,46.13333333,구로구,기타지역
19253256,1231,2,305,16173,46.13333333,구로구,기타지역
4287538.333,3474,5,225,36624,46.13333333,구로구,기타지역
11638805.77,1607,20,625,95470,46.13333333,구로구,기타지역
4762835.25,2591,4,3289,33201,46.13333333,구로구,기타지역
18565971,1231,3,305,16153,46.13333333,구로구,기타지역
2800734,690,1,36,13057,46.13333333,구로구,기타지역
13584518.25,2871,5,246,84370,46.13333333,구로구,기타지역
14010397,1088,1,98,11427,46.13333333,구로구,기타지역
29849941,1051,1,52,19402,46.13333333,구로구,기타지역
9580210.462,1607,17,625,94934,46.13333333,구로구,기타지역
5373395.167,3342,8,824,76346,46.13333333,구로구,기타지역
997794,2559,1,67,32672,46.13333333,구로구,기타지역
4064474.143,3342,7,824,80568,46.13333333,구로구,기타지역
19395740,640,3,1065,36374,46.13333333,구로구,기타지역
997794,2559,1,67,32672,46.13333333,구로구,기타지역
1307353,2559,1,67,36192,46.13333333,구로구,기타지역
4206061,985,1,90,25851,46.13333333,구로구,기타지역
2709220,1642,1,276,69471,46.13333333,구로구,기타지역
5469640.333,3474,4,225,40264,46.13333333,구로구,기타지역
5350777.667,2676,3,75,32341,46.13333333,구로구,기타지역
78213565.17,1058,7,543,95950,46.13333333,구로구,기타지역
4762835.25,2591,4,3289,33201,46.13333333,구로구,기타지역
4615391.8,3780,9,273,179789,46.13333333,구로구,기타지역
2834527,717,4,124,29154,46.13333333,구로구,기타지역
13752529,2871,3,246,90729,46.13333333,구로구,기타지역
320000,2075,1,495,17786,46.13333333,구로구,기타지역
2266378,690,1,36,12141,46.13333333,구로구,기타지역
15834644.83,491,7,638,31531,46.13333333,구로구,기타지역
25536600,1051,1,52,20983,46.13333333,구로구,기타지역
8066497,653,4,54,2167,46.13333333,구로구,기타지역
9507874,2603,2,90,74358,46.13333333,구로구,기타지역
5501032,717,2,124,29758,46.13333333,구로구,기타지역
3576837,675,1,21,43618,46.13333333,구로구,기타지역
9150686,2631,1,99,67233,46.13333333,구로구,기타지역
1307353,2559,1,67,36192,46.13333333,구로구,기타지역
9262920.2,561,5,154,34974,46.13333333,구로구,기타지역
4696601.5,2591,4,3289,32633,46.13333333,구로구,기타지역
4130472,1658,1,19,61410,46.13333333,구로구,기타지역
8585185.333,1392,7,218,12002,46.13333333,구로구,기타지역
5882208.364,8859,11,281,65969,46.13333333,구로구,기타지역
5314687.333,2676,3,75,26145,46.13333333,구로구,기타지역
997794,2559,1,67,32672,46.13333333,구로구,기타지역
10521987,2631,1,99,74822,46.13333333,구로구,기타지역
3547496.333,3780,7,273,185526,46.13333333,구로구,기타지역
10521987,2631,1,99,74822,46.13333333,구로구,기타지역
12334611.8,2307,8,1103,69375,46.13333333,구로구,기타지역
1307353,2559,1,67,36192,46.13333333,구로구,기타지역
4696601.5,2591,4,3289,32633,46.13333333,구로구,기타지역
13964973,2307,7,1103,75734,46.13333333,구로구,기타지역
9150686,2631,1,99,67233,46.13333333,구로구,기타지역
1787234,1642,2,276,65455,46.13333333,구로구,기타지역
4377273,985,2,90,25356,46.13333333,구로구,기타지역
12978932,1537,3,243,53643,46.13333333,구로구,기타지역
9011206.4,561,4,154,36369,46.13333333,구로구,기타지역
2398026,675,1,21,58675,46.13333333,구로구,기타지역
4857511,1658,1,19,67232,46.13333333,구로구,기타지역
16598991,452,9,88,15164,46.13333333,구로구,기타지역
3547496.333,3780,7,273,185526,46.13333333,구로구,기타지역
16563106.4,452,6,88,15082,46.13333333,구로구,기타지역
6329756.5,952,3,83,19130,46.13333333,구로구,기타지역
34967159.72,297,25,16162,218393,46.13333333,구로구,기타지역
14436676,491,7,638,37484,46.13333333,구로구,기타지역
15997715.43,641,12,624,109599,46.13333333,구로구,기타지역
6794258,3524,7,447,7983,46.13333333,구로구,기타지역
5486521.167,8859,18,281,59376,46.13333333,구로구,기타지역
4287538.333,3474,5,225,36624,46.13333333,구로구,기타지역
4615391.8,3780,9,273,179789,46.13333333,구로구,기타지역
5415292.5,3524,4,447,10120,46.13333333,구로구,기타지역
8570268,653,3,54,2481,46.13333333,구로구,기타지역
11821350,1088,1,98,14440,46.13333333,구로구,기타지역
6418071.5,952,5,83,18003,46.13333333,구로구,기타지역
10972441,2603,2,90,65333,46.13333333,구로구,기타지역
80168147.83,1058,8,543,113328,46.13333333,구로구,기타지역
36934921.53,297,37,16162,236895,46.13333333,구로구,기타지역
5144418.5,363,2,496,19809,44.7,금천구,기타지역
20774684.5,5233,1,474,20108,44.7,금천구,기타지역
12461085,2881,3,1858,37057,44.7,금천구,기타지역
2082101.333,1014,4,195,7109,44.7,금천구,기타지역
14335570,898,1,36,40613,44.7,금천구,기타지역
3224621,1627,2,122,16999,44.7,금천구,기타지역
2082101.333,1014,4,195,7109,44.7,금천구,기타지역
7660121.5,2404,3,159,26932,44.7,금천구,기타지역
3718150.5,7471,7,283,47570,44.7,금천구,기타지역
17272363,258,1,395,9773,44.7,금천구,기타지역
3912558,790,3,113,11462,44.7,금천구,기타지역
3354532,3110,1,176,26748,44.7,금천구,기타지역
7010833,1257,1,7,12903,44.7,금천구,기타지역
7010833,1467,1,122,15270,44.7,금천구,기타지역
4476067.667,1685,5,539,20736,44.7,금천구,기타지역
5274787.5,1115,3,65,9717,44.7,금천구,기타지역
9809907.8,2200,6,244,28434,44.7,금천구,기타지역
1092374,1120,2,236,20103,44.7,금천구,기타지역
3727103,1597,1,29,3886,44.7,금천구,기타지역
3006522,1856,1,699,46053,44.7,금천구,기타지역
4876438,1403,4,86,10338,44.7,금천구,기타지역
3293023,790,4,113,11489,44.7,금천구,기타지역
4630796,4026,1,218,42270,44.7,금천구,기타지역
6970096,2803,3,92,26639,44.7,금천구,기타지역
2164628.333,1014,3,195,7933,44.7,금천구,기타지역
6313333,1467,1,122,15498,44.7,금천구,기타지역
6313333,1257,1,7,12648,44.7,금천구,기타지역
7660121.5,2803,2,92,29279,44.7,금천구,기타지역
1878560,2763,3,682,80316,44.7,금천구,기타지역
10492574.5,1726,2,563,16477,44.7,금천구,기타지역
1878560,2763,3,682,80316,44.7,금천구,기타지역
6173520,1138,4,243,27969,44.7,금천구,기타지역
4630796,4026,1,218,42270,44.7,금천구,기타지역
1991102.5,1365,1,47,4559,44.7,금천구,기타지역
2623435.4,5336,9,334,77578,44.7,금천구,기타지역
3293023,790,4,113,11489,44.7,금천구,기타지역
5087663.833,1685,5,539,18890,44.7,금천구,기타지역
17233813,2215,3,441,101553,44.7,금천구,기타지역
2654717,2945,8,2402,45162,44.7,금천구,기타지역
2181361.4,5336,7,334,79832,44.7,금천구,기타지역
4476067.667,1685,5,539,20736,44.7,금천구,기타지역
185063,1477,1,118,21975,44.7,금천구,기타지역
7169060.6,3237,6,103,18644,44.7,금천구,기타지역
5020295,1953,3,125,18449,44.7,금천구,기타지역
10492574.5,2612,2,248,27601,44.7,금천구,기타지역
3821472.5,404,2,204,36848,44.7,금천구,기타지역
5087663.833,1685,5,539,18890,44.7,금천구,기타지역
2904479,3110,1,176,27974,44.7,금천구,기타지역
5046988.333,1403,3,86,11648,44.7,금천구,기타지역
19343407,2215,4,441,97365,44.7,금천구,기타지역
7369629.2,3237,8,103,16046,44.7,금천구,기타지역
8889884,3822,2,46,30184,44.7,금천구,기타지역
12418011,110,7,170,37497,44.7,금천구,기타지역
3715217,256,2,535,2292,44.7,금천구,기타지역
3913203,2832,3,103,29572,44.7,금천구,기타지역
7873563,1347,5,788,17740,44.7,금천구,기타지역
6204762,2297,1,197,28518,44.7,금천구,기타지역
5274787.5,3743,3,159,70240,44.7,금천구,기타지역
