"상권코드","기준년월코드","상권코드명","서비스업종코드.x","서비스업종코드명.x","평균영업개월수","X1년이하생존율","X1.2년생존율","X2.3년생존율","X3.5년생존율","X5년이상생존율","당월매출금액","남성매출비율","여성매출비율","연령대10매출비율","연령대20매출비율","연령대30매출비율","연령대40매출비율","연령대50매출비율","연령대60이상매출비율","남성매출금액","여성매출금액","연령대10매출금액","연령대20매출금액","연령대30매출금액","연령대40매출금액","연령대50매출금액","연령대60이상매출금액","점포수.x","총상주인구수","남성상주인구수","여성상주인구수","연령대10상주인구수","연령대20상주인구수","연령대30상주인구수","연령대40상주인구수","연령대50상주인구수","연령대60이상상주인구수","서비스업종코드.y","서비스업종코드명.y","점포수.y","유사업종점포수","총직장인구수","남성직장인구수","여성직장인구수","연령대10직장인구수","연령대20직장인구수","연령대30직장인구수","연령대40직장인구수","연령대50직장인구수","연령대60이상직장인구수","총유동인구수","남성유동인구수","여성유동인구수","연령대10유동인구수","연령대20유동인구수","연령대30유동인구수","연령대40유동인구수","연령대50유동인구수","연령대60이상유동인구수"
1623,201803,"한천로101가길","CS100009","커피음료",93,0,0,0,0,0,67145467,39.3,60.7,2.4,17.4,27.2,32.1,13.7,7.2,26144359,36541044,1050097,8704567,16874549,21999203,9247728,4809261,3,1021,531,490,181,123,99,187,175,256,"CS100009","커피음료",2,3,210,118,92,0,23,36,56,67,28,26364,13200,13165,655,2406,5665,5749,7574,4316
1627,201803,"한천로11길","CS100009","커피음료",80.5,100,100,100,0,0,8443191,29.4,70.6,2.9,24.9,24.8,34.7,10,2.8,2784211,5658980,259049,1917590,2313424,2874610,776008,302510,4,3002,1524,1478,361,345,378,492,535,891,"CS100009","커피음료",3,3,814,502,312,0,98,141,194,198,183,29439,15643,13795,1623,5071,6262,5758,5752,4973
1629,201803,"한천로130길","CS100009","커피음료",45,100,100,0,0,0,4777767,47.6,52.4,0.6,24,45,19.8,4.7,6,1966101,2334581,16204,775446,2064164,842391,243756,358721,3,5246,2602,2644,660,760,821,808,887,1310,"CS100009","커피음료",5,5,236,120,116,1,16,53,69,57,40,179783,91249,88533,10459,40814,32264,31766,34386,30093
1630,201803,"한천로131길","CS100009","커피음료",27,100,0,0,0,0,11288733,48.8,51.2,1.5,29,27.7,28.3,10.6,2.9,7129936,4158797,101150,1919576,2178812,5824027,1046172,218996,3,2547,1264,1283,257,468,446,387,365,624,"CS100009","커피음료",4,4,234,132,102,0,19,30,53,73,59,72125,34781,37343,3876,19794,12855,12385,12609,10606
1631,201803,"한천로132길","CS100009","커피음료",19,100,100,0,0,0,8430359,43.9,56.1,1.1,41.3,23.9,14.8,10.7,8.2,3607555,4822804,60728,2693322,2284680,1339528,1395919,656182,3,4084,2047,2037,561,617,600,716,672,918,"CS100009","커피음료",6,6,339,141,198,2,50,66,88,83,50,211330,108713,102618,10324,49952,36956,36888,42295,34915
1633,201803,"한천로143길","CS100009","커피음료",127,0,0,0,0,0,14516942,52,48,2.7,43,33.1,8,9.5,3.7,6954540,6152549,338333,4602103,4613736,1303952,1410846,838119,4,1529,701,828,123,269,243,217,230,447,"CS100009","커피음료",5,5,1923,1025,898,1,169,548,488,570,147,119418,59682,59735,6398,36171,19971,19447,19978,17453
1634,201803,"한천로144길","CS100009","커피음료",46,100,0,0,0,0,12470000,48.1,51.9,0,39,19.8,19.2,13.6,8.4,5375625,6358125,0,4476250,2475000,2153750,1731250,897500,1,3625,1764,1861,397,615,587,571,626,829,"CS100009","커피음료",1,2,141,74,67,0,11,23,36,38,33,69483,32776,36707,1965,19303,14142,10849,13433,9792
1635,201803,"한천로14길","CS100009","커피음료",105,100,100,0,0,0,84785980,41.8,58.2,1.3,26.9,40.7,18.8,8,4.3,32620665,41416393,1080456,18498630,30065140,14167988,6907453,3317388,6,3179,1616,1563,418,440,489,503,601,728,"CS100009","커피음료",7,9,1795,1113,682,20,360,421,456,356,182,126180,70584,55596,1815,25820,29833,25971,25199,17542
1636,201803,"한천로150길","CS100009","커피음료",75,66.67,0,0,0,0,11049315,34.5,65.5,0,41.5,30.6,11.7,11.2,5,3453302,7596013,0,4032827,3307324,1168579,1232893,1307692,3,4120,2050,2070,407,682,641,643,700,1047,"CS100009","커피음료",3,4,184,104,80,0,19,32,45,52,36,138958,69918,69039,5103,33799,25104,24677,27340,22935
1637,201803,"한천로155길","CS100009","커피음료",25,0,0,0,0,0,5773682,53.7,46.3,0.7,19.6,32,21.4,16.9,9.5,3066759,2318087,39260,761852,1694320,1023536,956879,909001,2,1743,872,871,250,216,237,292,292,456,"CS100009","커피음료",2,2,376,140,236,0,31,50,94,99,102,73161,35450,37711,4783,12911,12840,12868,15522,14238
1640,201803,"한천로170길","CS100009","커피음료",8,100,100,100,0,0,4385715,16.6,83.4,0,10.8,30,30.3,5.8,23,442328,3943387,0,411111,270370,370370,331217,3002647,2,4937,2409,2528,738,704,670,807,835,1183,"CS100009","커피음료",1,1,215,81,134,3,25,31,54,66,36,113608,51403,62205,7804,24949,16521,22056,22135,20143
1641,201803,"한천로17길","CS100009","커피음료",19,100,100,100,0,0,8355691,28.9,71.1,2.9,24.3,25,34.9,10.1,2.8,2694172,5661519,259165,1827162,2314462,2875900,776356,302646,2,776,399,377,106,111,89,121,135,214,"CS100009","커피음료",2,2,196,130,66,0,31,44,74,22,25,7547,3773,3774,297,1340,1663,1391,1432,1424
1642,201803,"한천로18길","CS100009","커피음료",165,0,0,0,0,0,57685334,41.3,58.7,1.7,19.6,29.7,27.6,14.3,7.2,23048722,28276366,775503,8651208,15269083,14348158,7811925,4469212,3,2003,1034,969,223,211,309,315,394,551,"CS100009","커피음료",2,2,149,63,86,0,20,34,28,38,29,23724,13098,10626,270,4258,5778,5001,4862,3554
1643,201803,"한천로24길","CS100009","커피음료",110,0,0,0,0,0,45718823,45.9,54.1,1.3,26.3,35.4,26,7.3,3.6,18959528,21759052,444550,10371751,13953127,10443719,3666963,1838473,3,4627,2356,2271,587,647,885,796,799,913,"CS100009","커피음료",2,4,743,424,319,1,99,188,203,177,75,73326,38553,34773,1827,14221,18560,14795,13496,10428
1645,201803,"한천로33길","CS100009","커피음료",49,100,100,100,100,0,24528452,36.4,63.6,3.8,32.3,19.3,27.1,14.5,3.1,9350569,15177883,544020,6606239,4952904,7044946,4077244,1303099,4,579,286,293,87,79,74,109,106,124,"CS100009","커피음료",2,3,286,100,186,0,23,43,105,83,32,23666,11254,12412,1364,3851,4814,4470,4621,4546
1646,201803,"한천로36길","CS100009","커피음료",137,100,100,0,0,0,44490305,43.3,56.7,3.6,37,22.1,18.7,13.5,5.1,15192060,21029319,1086845,12167939,7724031,7403605,5526189,2312771,4,2430,1250,1180,312,328,299,386,445,660,"CS100009","커피음료",1,3,247,118,129,1,28,45,66,71,36,44588,21932,22655,1809,7724,9565,8837,9111,7541
1647,201803,"한천로46길","CS100009","커피음료",205,100,100,0,0,0,32458064,42,58,6.2,25.6,30.9,24.7,9.4,3.2,12728716,17791016,1550715,7062005,9619078,7926726,3484375,876837,4,1975,1013,962,299,282,302,309,357,426,"CS100009","커피음료",7,8,224,111,113,1,55,47,61,37,23,28177,14053,14124,2541,4923,5174,5752,5366,4422
1653,201803,"한천로78길","CS100009","커피음료",107,0,0,0,0,0,28032158,48,52,1.4,41.1,29.6,14.9,8.9,4,11596938,14555672,349407,9612175,6901075,4701683,2910123,1678148,3,1108,546,562,109,191,162,169,203,274,"CS100009","커피음료",2,4,187,111,76,1,13,35,63,47,28,62513,31523,30990,10389,12745,9747,9592,10950,9090
1654,201803,"한천로80길","CS100009","커피음료",97,0,0,0,0,0,27554163,36.6,63.4,1.4,43.9,25.4,14.1,10.1,5.2,8800054,16425687,242381,9842279,6102717,4209188,3050124,1779051,3,1502,741,761,173,268,213,211,283,354,"CS100009","커피음료",3,5,84,67,17,1,6,11,29,27,10,55406,29044,26362,7080,11307,8701,8569,10734,9016
1656,201803,"해등로16길","CS100009","커피음료",156.5,100,100,100,100,50,42765448,44.5,55.5,3.4,22.2,28.4,25.1,14.5,6.3,17760003,25005445,1256426,8633602,11867177,10922146,7113868,2972229,6,1907,916,991,305,336,270,280,368,348,"CS100009","커피음료",6,9,183,71,112,0,30,44,65,34,10,58967,29799,29168,5283,12653,10365,10222,11308,9137
1657,201803,"해등로26길","CS100009","커피음료",60.5,0,0,0,0,0,19820309,35.2,64.8,1.1,27.4,17.4,26.3,23.7,4.1,6156920,13663389,224149,4200209,2936491,6141947,5413420,904093,3,538,265,273,93,84,65,79,126,91,"CS100009","커피음료",3,3,64,16,48,0,16,12,14,14,8,10358,5298,5061,727,2302,1782,1911,1822,1814
1658,201803,"행당로17길","CS100009","커피음료",22,0,0,0,0,0,6652202,42.7,57.3,9.5,38.3,19.9,22.8,8.5,0.9,2852207,3799995,514546,2469142,1358201,1649862,573119,87332,1,927,450,477,105,167,147,112,176,220,"CS100009","커피음료",0,1,207,88,119,0,37,51,50,41,28,23626,11426,12200,2631,5764,4455,4025,3864,2887
1659,201803,"행당로1길","CS100009","커피음료",6,0,0,0,0,0,2426316,20.8,79.2,0,0,71.9,20.8,7.3,0,706915,1719401,0,0,1700397,539688,186231,0,1,1212,604,608,179,178,176,169,225,285,"CS100009","커피음료",1,1,117,29,88,0,17,40,35,19,6,27730,12530,15200,2529,4411,6911,5067,4427,4385
1660,201803,"행당로8길","CS100009","커피음료",67,100,100,100,100,0,26034285,34.1,65.9,6.7,23.4,22.6,30.2,14.2,2.9,7934687,15559764,1332395,4757613,5430464,7572763,3527131,874087,5,428,197,231,66,56,54,80,79,93,"CS100009","커피음료",4,5,146,39,107,0,10,32,43,53,8,14501,6499,8002,2076,2872,2990,2599,2221,1744
1662,201803,"행운1길","CS100009","커피음료",246,50,0,0,0,0,47052624,37.7,62.3,2.3,47.3,28.7,12.6,6.3,2.9,13749736,30415920,1155186,22515206,11566708,5093680,2974418,860462,8,3075,1526,1549,284,694,625,405,414,653,"CS100009","커피음료",8,8,478,262,216,3,97,128,125,78,47,119724,59488,60235,7092,45089,23293,14974,14822,14454
1663,201803,"행운길","CS100009","커피음료",331,0,0,0,0,0,71171292,43,57,1.8,41.3,33.4,13.5,6.9,3.1,28890202,38205659,1005546,24874658,22569879,10584337,5643671,2417772,7,7484,3712,3772,615,2046,1876,890,799,1258,"CS100009","커피음료",9,10,1031,703,328,13,165,288,257,199,109,199028,97760,101268,13173,79562,42052,23117,20936,20188
1664,201803,"혜화로14길","CS100009","커피음료",52,0,0,0,0,0,11774044,46.1,53.9,4.1,27.6,17.8,29.9,15.3,5.4,5622154,5035450,373479,1936049,1611325,3302477,2909251,525023,1,791,371,420,145,143,130,137,108,128,"CS100009","커피음료",0,1,218,92,126,0,55,76,37,22,28,36348,18805,17543,8171,8984,5060,6374,4294,3464
1665,201803,"혜화로3길","CS100009","커피음료",400,0,0,0,0,0,77353230,43.7,56.3,3,60.5,13.2,9.6,10.6,3.1,32635159,40515516,1748502,38626316,9952459,9299087,10289922,3234389,7,1370,644,726,201,361,204,172,200,232,"CS100009","커피음료",12,12,22,14,8,0,8,2,5,4,3,66193,33269,32924,11540,33770,6489,6569,5193,2632
1667,201803,"호암로18길","CS100009","커피음료",25,0,0,0,0,0,3460039,33.1,66.9,6.1,22.7,28,29.5,11.5,2.2,1081780,2378259,118184,852819,947689,980671,482843,77833,1,1168,611,557,163,162,198,187,211,247,"CS100009","커피음료",1,1,26,13,13,0,0,4,8,8,6,15149,8480,6669,1853,5389,3203,2041,1366,1298
1668,201803,"호암로22길","CS100009","커피음료",429.5,80,70,40,40,30,154413216,55.4,44.6,7.4,37.6,30.5,12.7,8.8,2.8,87524799,66888417,11978367,54534965,43496267,26972541,12720865,4710211,18,1785,1080,705,86,629,434,250,166,220,"CS100009","커피음료",16,20,64,31,33,1,2,16,21,13,11,143232,88511,54721,11379,70317,27848,14120,10361,9206
1669,201803,"호암로26길","CS100009","커피음료",610.5,66.67,55.56,33.33,33.33,22.22,472509367,53.7,46.3,3.6,45.8,29.7,10.1,8.3,2.4,236710481,235798886,19432682,207992761,132450698,58445439,36959719,17228068,37,6855,4409,2446,382,1948,1544,1176,798,1007,"CS100009","커피음료",30,40,628,223,405,0,72,105,142,181,128,446944,271714,175231,31678,216837,86796,46550,35659,29424
1673,201803,"홍릉로29길","CS100009","커피음료",71,0,0,0,0,0,15125473,51.7,48.3,1.1,32.9,29,17.2,14.8,5,7451544,6182838,70834,3818175,4161248,2174019,2538213,871893,2,289,153,136,30,53,45,43,42,76,"CS100009","커피음료",0,1,27,10,17,0,3,5,5,9,5,9928,5458,4471,393,2626,1923,1308,1904,1774
1674,201803,"홍릉로5길","CS100009","커피음료",148,0,0,0,0,0,11764385,54.8,45.2,0,0,0,0,36.5,63.5,2990923,2865000,0,0,0,0,1672308,4183615,2,663,331,332,65,88,70,71,127,242,"CS100009","커피음료",1,1,253,123,130,2,20,46,77,72,36,102528,54701,47827,2566,13332,13298,15233,25217,32881
1675,201803,"홍연길","CS100009","커피음료",22,0,0,0,0,0,3820423,55.7,44.3,3.3,29.6,37.8,9.8,11.4,8.2,1957042,1393662,63380,909859,1334507,165493,578169,299296,2,915,476,439,124,114,117,158,147,255,"CS100009","커피음료",3,3,127,77,50,0,3,15,50,46,13,32696,17251,15445,787,6593,5693,6882,6393,6348
1676,201803,"홍은중앙로8길","CS100009","커피음료",12,0,0,0,0,0,6235385,59.1,40.9,6.4,43.4,30.6,13.8,5.9,0,3690769,2216923,286923,2351538,1621538,1338462,309231,0,1,257,117,140,30,40,30,38,50,69,"CS100009","커피음료",2,2,34,17,17,0,5,8,8,6,7,25316,14057,11260,1997,5150,3812,4592,5250,4516
1677,201803,"홍은중앙로9길","CS100009","커피음료",33,0,0,0,0,0,20782883,44.4,55.6,3,28.5,25.9,21.5,16.4,4.7,8411879,10799161,465042,4864385,5222994,4510737,3034168,1113715,2,2416,1197,1219,268,276,266,386,442,778,"CS100009","커피음료",0,1,179,66,113,1,22,36,42,56,22,18250,9890,8360,1460,3756,2746,3344,3684,3260
1678,201803,"홍제내2나길","CS100009","커피음료",36,0,0,0,0,0,3753553,72.4,27.6,0,8,31,24.1,20.7,16.1,2756588,118851,0,26042,438539,1304290,97222,1009346,1,778,364,414,130,80,109,139,121,199,"CS100009","커피음료",1,1,92,37,55,0,9,13,29,27,14,5377,2593,2784,378,921,1029,977,1017,1055
1679,201803,"홍제내길","CS100009","커피음료",62.5,100,100,100,100,100,17628022,49.4,50.6,2.2,31.7,18.2,22.6,18.3,7,9191432,7099001,341220,4210938,2965502,4161317,2559089,2052369,4,1422,663,759,198,183,218,229,214,380,"CS100009","커피음료",5,5,237,145,92,0,19,38,71,75,34,44502,19147,25355,6447,10706,6686,7590,6721,6353
1680,201803,"홍제천로2길","CS100009","커피음료",55,0,0,0,0,0,570423,33.7,66.3,0,66.3,8.7,8.7,16.3,0,98727,471696,0,318120,29252,21940,201111,0,1,2603,1328,1275,280,372,370,374,491,716,"CS100009","커피음료",1,1,46,31,15,0,6,8,14,13,5,12667,6206,6461,222,3391,4238,1725,1871,1220
1682,201803,"홍지문2길","CS100009","커피음료",133,100,0,0,0,0,141539383,40.2,59.8,13.5,67.8,5.3,5.9,6.7,0.9,52660293,81574292,16405898,86712932,10141418,10254801,9361348,1358190,6,759,378,381,93,151,94,106,129,186,"CS100009","커피음료",4,8,90,10,80,0,9,7,16,50,8,20750,10349,10401,4525,12319,1027,1160,1000,720
1683,201803,"홍지문길","CS100009","커피음료",120,100,0,0,0,0,116749133,38.5,61.5,14.5,65.1,5.9,6.5,7.1,1,41478310,67966025,13911709,68245754,9049538,8978040,8029305,1229991,5,2571,1255,1316,413,450,300,419,471,518,"CS100009","커피음료",3,7,118,35,83,0,9,13,18,53,25,25064,11871,13193,5385,13124,1691,1983,1838,1045
1684,201803,"화계사길","CS100009","커피음료",124,100,100,100,100,50,7836998,53.7,46.3,4.9,25.4,20.6,29.1,16.3,3.8,3229842,4213069,181477,1345041,1222454,2062284,2110308,521349,4,732,375,357,102,105,100,114,129,182,"CS100009","커피음료",6,6,537,522,15,0,5,51,204,231,46,9659,4475,5183,2306,1891,883,1815,1716,1048
1685,201803,"화곡로15길","CS100009","커피음료",221,50,50,0,0,0,51166718,45,55,1.9,34.2,37.5,14,10.3,2.1,20894767,30271951,891753,16416887,18897229,8202627,5626592,1131630,8,5681,2724,2957,914,860,916,971,891,1129,"CS100009","커피음료",10,11,319,139,180,0,27,58,79,99,56,66944,32310,34634,4371,13871,15122,10765,11337,11477
1686,201803,"화곡로20길","CS100009","커피음료",67,0,0,0,0,0,41766485,35.3,64.7,8.8,46.4,22.8,11.1,8.8,2.1,15455880,26310605,3425786,19085333,9648488,4564041,3957439,1085398,3,3332,1597,1735,530,459,687,508,464,684,"CS100009","커피음료",4,6,290,129,161,3,44,52,79,82,30,74085,37327,36757,5480,17796,15837,11788,13157,10027
1687,201803,"화곡로25길","CS100009","커피음료",136,0,0,0,0,0,90062771,40,60,6.1,48.9,22.6,13.2,7.1,2,35840548,54222223,5435787,43263625,19618655,12432993,7265173,2046538,5,1129,562,567,90,161,208,176,196,298,"CS100009","커피음료",4,6,273,129,144,2,44,57,57,62,51,97481,45322,52158,7300,28664,22218,14672,14129,10498
1688,201803,"화곡로31길","CS100009","커피음료",38,100,0,0,0,0,16318916,42.8,57.2,1.7,37.7,24.7,15,14.5,6.4,6375436,8148501,266837,4735889,3376660,2390095,2648296,1106162,2,2536,1223,1313,276,404,471,353,427,605,"CS100009","커피음료",1,2,165,83,82,0,30,47,43,24,21,39807,18532,21275,1392,11050,10013,6179,6039,5134
1689,201803,"화곡로42길","CS100009","커피음료",12,100,100,100,100,0,19171188,39.8,60.2,1.7,35,33.3,20.2,6.1,3.7,7616429,10322373,304094,5721749,5874099,3669820,1443738,925302,2,1501,783,718,105,295,402,252,194,253,"CS100009","커피음료",1,2,120,52,68,0,6,32,33,24,25,33613,17654,15959,2588,8660,7795,5964,5187,3419
1690,201803,"화랑로11길","CS100009","커피음료",280,0,0,0,0,0,74244956,33.2,66.8,2.3,43.9,26,16.3,8.5,3.1,33120968,41123988,1055613,28778724,21981814,12165224,7544116,2719465,7,612,242,370,55,194,93,75,75,120,"CS100009","커피음료",7,8,40,19,21,0,8,12,7,10,3,66068,26988,39080,6373,21324,11633,11075,8462,7201
1691,201803,"화랑로18나길","CS100009","커피음료",40,0,0,0,0,0,12611842,17.7,82.3,4.7,57.5,19.3,10.5,4.7,3.3,2179178,10432664,539759,7184708,2371853,1442716,678728,394078,1,266,139,127,40,39,39,41,39,68,"CS100009","커피음료",0,1,29,21,8,0,4,3,9,12,1,9419,4787,4632,354,1895,1741,1803,1942,1683
1692,201803,"화랑로19길","CS100009","커피음료",41,0,0,0,0,0,12040000,24.6,75.4,0.6,45.5,28.7,16,7.7,1.6,2811579,8080526,56842,4474737,3456316,1651053,1105789,147368,1,1855,935,920,248,245,227,296,342,497,"CS100009","커피음료",1,1,108,56,52,0,3,12,30,38,25,43067,21948,21118,2658,7898,7279,8656,9153,7423
1696,201803,"화랑로25길","CS100009","커피음료",80,0,0,0,0,0,1035461,16.5,83.5,0,22,11,33.9,27.6,5.5,184397,448227,0,99291,95745,248227,166667,22695,1,222,113,109,25,27,29,31,30,80,"CS100009","커피음료",2,2,41,19,22,0,4,17,8,5,7,11185,5704,5481,848,1736,1768,2386,2506,1940
1697,201803,"화랑로32길","CS100009","커피음료",283,100,50,50,33.33,33.33,86843555,41.1,58.9,5,56,17.5,10.9,7.9,2.6,34002090,47997229,3746885,40806981,16252567,9779149,8183830,3229909,8,4529,2215,2314,550,778,580,744,736,1141,"CS100009","커피음료",10,16,728,469,259,9,127,233,197,112,50,120945,58673,62271,6586,31926,17871,21426,25258,17878
1699,201803,"화랑로40길","CS100009","커피음료",70,0,0,0,0,0,52030643,42.7,57.3,2.2,36.4,30,16.4,10.3,4.6,19616805,28167462,860392,15905190,13897791,8552949,5914413,2653532,3,2562,1316,1246,309,376,377,437,486,577,"CS100009","커피음료",4,4,256,173,83,1,22,40,66,83,44,68471,37585,30886,6188,13249,11018,10767,14664,12584
1700,201803,"화랑로43길","CS100009","커피음료",49,0,0,0,0,0,26829751,53.9,46.1,6.5,50.2,16.3,11.5,11.7,3.8,14207285,12622466,1370883,11850896,4470880,3901560,3793136,1442396,1,724,379,345,89,83,95,97,120,240,"CS100009","커피음료",0,1,78,32,46,1,15,12,25,17,8,6936,3694,3242,289,1415,1180,1191,1487,1373
1701,201803,"화랑로45길","CS100009","커피음료",41,0,0,0,0,0,3445174,52.6,47.4,0,11,36.1,27.1,17.1,8.7,1520195,1550401,0,408152,877954,846421,611046,327024,1,590,279,311,79,81,90,92,87,161,"CS100009","커피음료",1,1,63,11,52,0,0,2,10,28,23,20333,11223,9110,1836,5733,3286,3473,3156,2848
1702,201803,"화랑로47길","CS100009","커피음료",8,0,0,0,0,0,7435542,41.1,58.9,3.5,32.7,22.2,14.9,16.8,9.8,3344191,4091351,220667,2124618,1788956,1100226,1283598,917477,1,564,280,284,87,85,78,101,79,134,"CS100009","커피음료",1,1,50,2,48,0,0,1,6,25,18,26403,14491,11912,2495,7589,4166,4466,4069,3617
1704,201803,"화랑로51길","CS100009","커피음료",87,100,75,75,0,0,34367239,22.5,77.5,4,54.4,12.3,19.1,9.2,1.1,9039876,25327363,1607832,15237513,5147573,8233453,3731033,409835,4,725,307,418,166,164,75,116,126,78,"CS100009","커피음료",8,10,221,87,134,0,19,24,50,82,46,6688,2361,4328,1327,2065,800,1203,803,491
1705,201803,"화랑로53길","CS100009","커피음료",54,0,0,0,0,0,5141322,42.4,57.6,12.9,23.5,18.8,24.8,14.2,5.8,2135534,3005788,478639,1024681,740569,1563045,897555,436833,1,37,15,22,6,6,6,7,1,11,"CS100009","커피음료",1,1,2,2,0,0,0,0,0,1,1,342,47,294,99,188,7,23,18,7
1706,201803,"화랑로5길","CS100009","커피음료",137,0,0,0,0,0,21619814,34.9,65.1,4.4,27.4,22.1,26,13.3,6.7,7245757,12872635,643331,4877608,4467439,5575321,3264059,1290636,5,1043,509,534,159,161,126,182,148,267,"CS100009","커피음료",4,5,369,141,228,0,59,86,113,81,30,26054,12622,13432,1518,5862,4847,5311,4454,4063
1707,201803,"환일길","CS100009","커피음료",118,100,100,100,0,0,753545,27.6,72.4,0,29,37.4,26.2,0,7.5,203926,465656,0,156798,238874,256264,0,17647,1,3181,1507,1674,317,549,402,435,633,845,"CS100009","커피음료",1,2,160,84,76,0,24,59,43,22,12,43745,21600,22145,2004,10098,11171,7345,9267,3860
1708,201803,"황물로15길","CS100009","커피음료",15,0,0,0,0,0,5654671,39.4,60.6,20.5,18.9,25.8,16.7,15.9,2.3,1165787,3484143,2209822,165787,703726,610733,589980,369883,1,723,391,332,61,109,87,129,136,201,"CS100009","커피음료",1,1,598,428,170,0,65,132,179,138,84,21311,12523,8788,1110,3731,4113,3960,4669,3729
1709,201803,"황물로3길","CS100009","커피음료",62,100,0,0,0,0,4404863,54.7,45.3,0,29.1,38.9,21.8,4.7,5.6,2138281,1722162,0,1206798,1716310,695089,129747,112500,2,3351,1639,1712,291,587,530,542,587,814,"CS100009","커피음료",2,2,772,544,228,5,139,170,164,134,160,118870,59827,59043,4890,28057,24203,21315,22787,17618
1710,201803,"회기로21길","CS100009","커피음료",68,0,0,0,0,0,111473493,43.9,56.1,13,65.1,8,6.1,6.5,1.3,52965910,58507583,15653766,71790085,9945131,6678144,6250557,1155810,7,364,181,183,35,90,61,46,43,89,"CS100009","커피음료",8,10,38,20,18,0,1,16,12,7,2,146757,67394,79364,23384,85205,13980,9710,8353,6125
1711,201803,"회기로23길","CS100009","커피음료",57,100,0,0,0,0,48755187,40,60,9.3,69.1,11.3,4.9,4.9,0.6,24437125,21712179,5306052,31740903,5628217,1858985,1387040,228107,5,646,315,331,66,232,94,64,78,112,"CS100009","커피음료",5,6,95,47,48,0,10,33,26,17,9,130106,60957,69149,19469,77948,12390,8494,7046,4758
1713,201803,"회기로28길","CS100009","커피음료",162,100,100,100,100,100,116854637,43.2,56.8,3.1,64.5,18,8,5.2,1.3,51626804,65227833,3507671,72400701,21438752,10439231,7067753,2000529,5,535,280,255,27,201,149,44,38,76,"CS100009","커피음료",1,5,175,99,76,0,20,39,34,38,44,40346,20096,20250,3783,21717,5181,3814,3295,2557
1714,201803,"회기로29길","CS100009","커피음료",105,50,50,50,50,50,66075767,42.4,57.6,2.9,63.5,17.7,8.6,6.2,1.1,26443956,39631811,1738970,43643818,10874384,5366873,3689772,761950,7,2093,1021,1072,161,767,434,215,185,331,"CS100009","커피음료",6,9,162,70,92,0,30,26,55,40,11,112735,47340,65395,11517,66143,11414,8728,7869,7064
